sentence_idx,word,tag
342,Harga,O
342,murah,O
342,yang,O
342,tidak,O
342,murahan,O
343,walaupun,O
343,secara,O
343,keseluruha,O
343,oke,O
343,tapi,O
343,kalo,O
343,bensinnya,O
343,boros,O
343,jadi,O
343,malas,O
343,beli,O
344,sudah,O
344,setahun,O
344,lebih,O
344,Toyota,B-MERK
344,Calya,I-MERK
344,ini,O
344,saya,O
344,pakai,O
344,ke,O
344,tempat-tempat,O
344,ekstrem,O
344,",",O
344,namun,O
344,sampai,O
344,saat,O
344,ini,O
344,pun,O
344,belum,O
344,pernah,O
344,saya,O
344,temukan,O
344,masalah,O
344,pada,O
344,mobil,O
344,ini,O
344,.,O
345,saya,O
345,percaya,O
345,",",O
345,sejauh,O
345,ini,O
345,harga,O
345,jual,O
345,toyota,B-MERK
345,lebih,O
345,mahal,O
345,ketimbang,O
345,merek,O
345,yang,O
345,lain,O
346,kalo,O
346,punya,O
346,toyota,B-MERK
346,ya,O
346,harus,O
346,sabar,O
346,aja,O
346,kalo,O
346,servis,O
346,nya,O
346,buruk,O
347,Honda,B-MERK
347,Vario,I-MERK
347,yang,O
347,pasti,O
347,irit,O
347,bbm,O
347,",",O
347,meskipun,O
347,motor,O
347,jenis,O
347,matic,O
347,tetapi,O
347,untuk,O
347,kecepatan,O
347,tetap,O
347,tangguh,O
347,dibandingkan,O
347,motor,O
347,dengan,O
347,cc,O
347,yang,O
347,sama,O
347,dengan,O
347,transmisi,O
347,manual,O
348,Wuling,B-MERK
348,Confero,I-MERK
348,mobil,O
348,yang,O
348,sangat,O
348,cocok,O
348,untuk,O
348,bepergian,O
348,jauh,O
349,Suka,O
349,banget,O
349,sama,O
349,terios,B-MERK
349,baru,O
350,Saya,O
350,juga,O
350,pakai,O
350,Honda,B-MERK
350,.,O
350,Salah,O
350,satu,O
350,yang,O
350,paling,O
350,saya,O
350,suka,O
350,dari,O
350,merek,O
350,ini,O
350,adalah,O
350,kepraktisan,O
350,nya,O
350,",",O
351,Saya,O
351,pertama,O
351,coba,O
351,mengendarai,O
351,honda,B-MERK
351,beat,I-MERK
351,sporty,I-MERK
351,saya,O
351,suka,O
351,tarikan,O
351,nya,O
351,lincah,O
351,dan,O
351,pada,O
351,saat,O
351,tanjakan,O
351,enteng,O
351,.,O
352,calya,B-MERK
352,tidak,O
352,didesain,O
352,untuk,O
352,dipakai,O
352,di,O
352,medan,O
352,yang,O
352,"sulit,",O
352,lemah!,O
353,Kalau,O
353,buat,O
353,usaha,O
353,pakai,O
353,Li,B-MERK
353,saja,O
353,",",O
353,pasti,O
353,nyaman,O
353,.,O
354,altis,B-MERK
354,2010,O
354,saja,O
354,masih,O
354,enak,O
354,apalagi,O
354,2014,O
355,Honda,B-MERK
355,Vario,I-MERK
355,terasa,O
355,sangat,O
355,lincah,O
355,dan,O
355,tangguh,O
355,mengantar,O
355,saya,O
355,ke,O
355,mana,O
355,saja,O
355,",",O
355,membelah,O
355,tiap,O
355,lekuk,O
355,dan,O
355,sudut,O
355,yogyakarta,O
355,dan,O
355,sekitar,O
355,nya,O
355,tanpa,O
355,khawatir,O
355,kenapa-kenapa,O
355,.,O
356,Honda,B-MERK
356,HRV,I-MERK
356,kaki-kaki,O
356,terasa,O
356,ringkih,O
356,.,O
356,Per,O
356,belakang,O
356,gampang,O
356,ngejeduk,O
356,.,O
357,Sebener,O
357,nya,O
357,alasan,O
357,saya,O
357,milih,O
357,Honda,B-MERK
357,ya,O
357,karena,O
357,lebih,O
357,enak,O
357,aja,O
357,tarikan,O
357,mesin,O
357,-,O
357,nya,O
357,diajak,O
357,jalan,O
357,sehari-hari,O
357,.,O
357,Lebih,O
357,cocok,O
357,dengan,O
357,selera,O
357,saya,O
357,.,O
357,Jadi,O
357,minor,O
357,change,O
357,atau,O
357,major,O
357,change,O
357,",",O
357,cuma,O
357,soal,O
357,selera,O
358,awal,O
358,nya,O
358,saya,O
358,sedikit,O
358,ragu,O
358,untuk,O
358,membeli,O
358,Wuling,B-MERK
358,Confero,I-MERK
358,L,O
358,",",O
358,namun,O
358,dengan,O
358,harga,O
358,yang,O
358,begitu,O
358,ramah,O
358,",",O
358,memaksa,O
358,saya,O
358,memilih,O
358,kendaraan,O
358,ini,O
358,.,O
359,Kalau,O
359,aku,O
359,tetap,O
359,pilih,O
359,avanza,B-MERK
359,karena,O
359,sudah,O
359,terbukti,O
359,kehandalan,O
359,mesin,O
359,nya.,O
360,Xenia,B-MERK
360,Xi,I-MERK
360,sporty,I-MERK
360,kalau,O
360,pas,O
360,menghidupkan,O
360,AC,O
360,",",O
360,suara,O
360,mesin,O
360,nya,O
360,berisik,O
360,banget,O
361,avanza,B-MERK
361,kenyamanan,O
361,nya,O
361,paling,O
361,juara,O
362,punya,O
362,HRV,B-MERK
362,E,I-MERK
362,2018,O
362,",",O
362,tenaga,O
362,nya,O
362,juga,O
362,lumayan,O
363,Karimun,B-MERK
363,Wagon,I-MERK
363,R,I-MERK
363,sesuai,O
363,kebutuhan,O
363,&,O
363,budget,O
363,aja,O
363,biar,O
363,tetep,O
363,bisa,O
363,menikmati,O
363,nya,O
363,dan,O
363,tidak,O
363,menggangu,O
363,kebutuhan,O
363,lainnya,O
364,Avanza,B-MERK
364,ini,O
364,bodi,O
364,nya,O
364,makin,O
364,bagus,O
364,",",O
364,lebih,O
364,irit,O
364,bahan,O
364,bakar,O
364,",",O
364,onderdil,O
364,banyak,O
364,dan,O
364,murah,O
364,",",O
364,ukuran,O
364,lebih,O
364,lega,O
364,",",O
364,mudah,O
364,dijual,O
364,",",O
364,harga,O
364,jual,O
364,tinggi,O
364,",",O
364,dibawa,O
364,pulang,O
364,kampung,O
364,enak,O
364,",",O
364,perawatan,O
364,murah,O
364,.,O
364,Lebih,O
364,elegan,O
364,.,O
365,honda,B-MERK
365,brio,I-MERK
365,lebih,O
365,worth,O
365,it,O
365,kalo,O
365,pengen,O
365,mobil,O
365,yang,O
365,fun,O
365,to,O
365,drive,O
366,Avanza,B-MERK
366,itu,O
366,karena,O
366,bobot,O
366,nya,O
366,lebih,O
366,ringan,O
366,juragan,O
366,",",O
367,Yamaha,B-MERK
367,125,I-MERK
367,ZR,I-MERK
367,bukan,O
367,enggak,O
367,laku,O
367,",",O
367,harga,O
367,nya,O
367,serasa,O
367,di,O
367,awang-awang,O
368,berarti,O
368,mesin,O
368,Xenia,B-MERK
368,terbukti,O
368,bagus,O
368,dan,O
368,bandel,O
368,+,O
368,irit,O
368,BBM,O
369,Menurut,O
369,saya,O
369,veloz,B-MERK
369,gak,O
369,seindah,O
369,itu,O
369,om,O
369,",",O
369,gak,O
369,ada,O
369,nyaman-nyaman,O
369,nya,O
369,kalo,O
369,dibandingin,O
369,lawan2,O
369,nya,O
369,.,O
370,gue,O
370,punya,O
370,mobil,O
370,rentalan,O
370,50,O
370,biji,O
370,xenia,B-MERK
370,umur,O
370,nya,O
370,sudah,O
370,3,O
370,tahun,O
370,semua,O
370,satu,O
370,pun,O
370,kagak,O
370,ada,O
370,yang,O
370,meledak,O
370,mesin,O
370,nya,O
370,.,O
371,Iya,O
371,memang,O
371,xpander,B-MERK
371,",",O
371,fasilitas,O
371,servis,O
371,nya,O
371,juga,O
371,bagus,O
371,banget,O
372,salah,O
372,satu,O
372,yang,O
372,saya,O
372,suka,O
372,dari,O
372,yamaha,B-MERK
372,adalah,O
372,after,O
372,sales,O
372,service,O
372,nya,O
373,semua,O
373,produk,O
373,nissan,B-MERK
373,laku,O
373,keras,O
373,di,O
373,pasaran,O
373,.,O
374,Selama,O
374,2,O
374,tahun,O
374,belum,O
374,ada,O
374,"kendala,",O
374,Sigra,B-MERK
374,memang,O
374,mantap.,O
375,Ternyata,O
375,pelayanan,O
375,bengkel-bengkel,B-MERK
375,yamaha,I-MERK
375,asli,O
375,jelek,O
375,banget,O
375,",",O
375,gue,O
375,bagusin,O
375,stater,O
375,hand,O
375,sampe,O
375,bolak,O
375,balik,O
375,cuma,O
375,kasih,O
375,duit,O
375,ke,O
375,bengkel,O
375,nya,O
375,tapi,O
375,tetep,O
375,enggak,O
375,bisa,O
375,digunain,O
375,stater,O
375,gue,O
375,.,O
376,Aduh,O
376,jadi,O
376,nyesel,O
376,ngambil,O
376,alya,B-MERK
377,masa,O
377,saya,O
377,ke,O
377,sana,O
377,waktu,O
377,hari,O
377,kerja,O
377,pekerja,O
377,nya,O
377,cuma,O
377,sedikit,O
377,bagaimana,O
377,ini,O
377,pelayanan,O
377,dari,O
377,daihatsu,B-MERK
377,buat,O
377,pelanggan,O
377,nya,O
378,mesin,O
378,Avanza,B-MERK
378,juga,O
378,bertenaga,O
378,juragan,O
378,.,O
379,Altis,B-MERK
379,G,I-MERK
379,2003,O
379,MT,O
379,",",O
379,Mesin,O
379,rasanya,O
379,powerful,O
379,banget,O
379,di,O
379,rpm,O
379,2.5,O
379,pun,O
379,mantap,O
379,.,O
380,bangga,O
380,banget,O
380,saya,O
380,punya,O
380,mobil,O
380,xenia,B-MERK
380,ini,O
380,walaupun,O
380,harga,O
380,nya,O
380,mahal,O
380,.,O
381,pilihan,O
381,warna,O
381,brio,B-MERK
381,lucu-lucu,O
381,semua,O
381,bingung,O
381,pilih,O
381,mana,O
382,Saya,O
382,memiliki,O
382,motor,B-MERK
382,Vespa,I-MERK
382,sprint,I-MERK
382,itu,O
382,adalah,O
382,motor,O
382,yang,O
382,saya,O
382,pakai,O
382,dari,O
382,SMA,O
382,saat,O
382,masa-masa,O
382,itu,O
382,motor,O
382,paling,O
382,keren,O
382,bagus,O
382,dan,O
382,ganteng,O
382,deh,O
382,pokok,O
382,nya,O
382,harga,O
382,nya,O
382,bersahabat,O
383,cocok,O
383,banget,O
383,avanza,B-MERK
383,untuk,O
383,dibawa,O
383,liburan,O
383,bersama,O
383,keluarga,O
383,nyaman,O
383,sekali,O
384,enak,O
384,juga,O
384,nih,O
384,xenia,B-MERK
384,1000,O
384,cc,O
384,",",O
384,irit,O
384,dan,O
384,lincah,O
384,hehe,O
385,Suspensi,O
385,toyota,B-MERK
385,calya,I-MERK
385,nyaman,O
385,",",O
385,muat,O
385,banyak,O
385,",",O
385,inline,O
385,4,O
385,Silinder,O
385,dengan,O
385,VVT,O
385,-,O
385,i,O
385,technology,O
385,bisa,O
385,buat,O
385,taksi,O
385,daring,O
386,ertiga,B-MERK
386,gaya,O
386,nya,O
386,oke,O
386,"banget,",O
386,tarikan,O
386,juga,O
386,mantap,O
386,dan,O
386,bandel,O
386,tapi,O
386,sayang,O
386,nya,O
386,boros,O
386,banget,O
387,Daihatsu,B-MERK
387,Xenia,I-MERK
387,yang,O
387,paling,O
387,pas,O
387,buat,O
387,saya,O
387,dan,O
387,keluarga,O
387,",",O
387,perawatan,O
387,lebih,O
387,mudah,O
387,dan,O
387,part,O
387,lebih,O
387,murah,O
387,dari,O
387,kendaraan,O
387,merek,O
387,lainnya,O
387,.,O
388,sumpah,O
388,.,O
388,gtr,O
388,ganteng,O
388,banget,O
388,asli,O
389,buat,O
389,saya,O
389,untuk,O
389,ukuran,O
389,ekonomi,O
389,menengah,O
389,ke,O
389,bawah,O
389,ya,O
389,Toyota,B-MERK
389,Calya,I-MERK
389,oke,O
389,banget,O
389,harga,O
389,nya,O
390,dengan,O
390,kualitas,O
390,yang,O
390,diberikan,O
390,&,O
390,harga,O
390,yang,O
390,murah,O
390,menurut,O
390,saya,O
390,sangat,O
390,sangat,O
390,worth,O
390,to,O
390,buy,O
390,sekali,O
390,ignis,B-MERK
390,ini,O
391,pakai,O
391,new,B-MERK
391,avanza,I-MERK
391,bu,O
391,.,O
391,Boros,O
391,bensin,O
391,haha,O
392,cooper,B-MERK
392,kecil,O
392,tetapi,O
392,mahal,O
393,tidak,O
393,pernah,O
393,bosan,O
393,saya,O
393,pakai,O
393,vario,B-MERK
393,untuk,O
393,pergi,O
393,ke,O
393,kampus,O
393,.,O
394,Harga,O
394,mahal,O
394,",",O
394,tapi,O
394,fitur,O
394,gitu,O
394,gitu,O
394,aja,O
394,.,O
395,yamaha,B-MERK
395,lexi,I-MERK
395,speed,O
395,nya,O
395,"gila,",O
395,tarikan,O
395,nya,O
395,"juara,",O
395,cuma,O
395,"yah,",O
395,bensin,O
395,nya,O
395,"nyedot,",O
395,bro.,O
396,Senang,O
396,gue,O
396,sama,O
396,Xenia,B-MERK
396,Li.,I-MERK
396,keluar,O
396,duit,O
396,enggak,O
396,banyak,O
396,",",O
396,dapat,O
396,nya,O
396,mantap,O
396,.,O
397,Honda,B-MERK
397,HRV,I-MERK
397,gas,O
397,nya,O
397,pelan,O
397,di,O
397,jalan,O
397,enggak,O
397,rata,O
397,bunyi,O
397,semua,O
397,.,O
398,Xenia,B-MERK
398,itu,O
398,mobil,O
398,irit,O
398,oli,O
398,(,O
398,cuma,O
398,2,O
398,liter,O
398,),O
398,",",O
398,irit,O
398,sparepart,O
398,(,O
398,sparepart,O
398,-,O
398,nya,O
398,cuma,O
398,dikit,O
398,),O
398,.,O
399,Interior,O
399,Mobil,B-MERK
399,Avanza,I-MERK
399,Veloz,I-MERK
399,juga,O
399,telah,O
399,dibuatkan,O
399,Kabin,O
399,Avanza,B-MERK
399,Veloz,I-MERK
399,dengan,O
399,tampilan,O
399,yang,O
399,lebih,O
399,Modern,O
399,dan,O
399,Elegan,O
400,Jelas,O
400,design,O
400,Mazda,B-MERK
400,cx,I-MERK
400,-,O
400,3,O
400,lebih,O
400,cakep,O
400,diliat,O
400,dari,O
400,depan,O
400,samping,O
400,dan,O
400,belakang,O
401,selama,O
401,ini,O
401,tidak,O
401,pernah,O
401,bermasalah,O
401,dan,O
401,memang,O
401,mesin,O
401,nya,O
401,tangguh,O
401,dan,O
401,bandel,O
401,baik,O
401,untuk,O
401,jalan,O
401,menanjak,O
401,di,O
401,pegunungan,O
401,.,O
401,Pokok,O
401,nya,O
401,Avanza,B-MERK
401,terbaik,O
401,.,O
402,desain,O
402,interior,O
402,jauh,O
402,lbh,O
402,simpel,O
402,",",O
402,elegan,O
402,dan,O
402,berkelas,O
402,CX3,O
402,dari,O
402,CHR,O
402,yg,O
402,terkesan,O
402,ribet,O
403,Payah,O
403,",",O
403,Bengkel,B-MERK
403,honda,I-MERK
403,resmi,O
403,ga,O
403,becus,O
403,...,O
403,di,O
403,sini,O
403,malah,O
403,lebih,O
403,tau,O
403,.,O
404,jazz,B-MERK
404,tarikan,O
404,nya,O
404,lebih,O
404,oke,O
404,daripada,O
404,brio,B-MERK
405,menurut,O
405,saya,O
405,sih,O
405,dari,O
405,segi,O
405,pandangan,O
405,mata,O
405,brio,B-MERK
405,itu,O
405,mewah,O
405,walaupun,O
405,minim,O
405,fitur,O
405,dan,O
405,dari,O
405,gengsi,O
405,nya,O
405,juga,O
405,berbeda,O
406,Kaki-kaki,O
406,HRV,B-MERK
406,kayak,O
406,enggak,O
406,kokoh,O
407,Ignis,B-MERK
407,ini,O
407,city,O
407,car,O
407,paling,O
407,terjangkau,O
407,dengan,O
407,poin-poin,O
407,di,O
407,atas,O
408,secara,O
408,keseluruhan,O
408,avanza,B-MERK
408,bagus,O
408,kecuali,O
408,pemakaian,O
408,bensin,O
408,yang,O
408,boros,O
408,sekali,O
409,kelemahan,O
409,nya,O
409,cuma,O
409,satu,O
409,",",O
409,shock,O
409,nya,O
409,keras,O
409,keras,O
409,keras,O
409,keras,O
409,keras,O
410,Mau,O
410,pesaing,O
410,baru,O
410,yang,O
410,buanyak,O
410,yang,O
410,keluar,O
410,dan,O
410,model,O
410,sama,O
410,fitur,O
410,yg,O
410,lebih,O
410,seger,O
410,.,O
410,Tetep,O
410,avanza,B-MERK
410,ini,O
410,ada,O
410,di,O
410,hati,O
411,bensin,O
411,1:15,O
411,luar,O
411,kota,O
411,(,O
411,sudah,O
411,irit,O
411,banget,O
411,kan,O
411,),O
411,gesit,O
411,di,O
411,tikungan,O
411,",",O
411,cuma,O
411,masih,O
411,standar,O
411,.,O
412,Suka,O
412,sekali,O
412,xenia,B-MERK
412,perawatan,O
412,murah,O
412,pemakaian,O
412,mudah,O
412,sparepart,O
412,oke,O
412,.,O
413,gede,O
413,banget,O
413,nih,O
413,kapasitas,O
413,"avanza,",B-MERK
413,volume,O
413,ruangan,O
413,nya,O
413,lengang,O
414,Saya,O
414,punya,O
414,avanza,B-MERK
414,G,I-MERK
414,2008,O
414,",",O
414,baru,O
414,juni,O
414,kemarin,O
414,saya,O
414,beli,O
414,dari,O
414,Tunas,B-MERK
414,Toyota,I-MERK
414,.,O
414,terus,O
414,kopling,O
414,sudah,O
414,agak,O
414,berat,O
414,saja,O
415,Saya,O
415,baru,O
415,ambil,O
415,HRV,B-MERK
415,prestige,I-MERK
415,akhir,O
415,tahun,O
415,2017,O
415,.,O
415,Keseluruhan,O
415,enak,O
415,dikendarai,O
415,.,O
416,"Wah,",O
416,Wuling,B-MERK
416,formo,I-MERK
416,dari,O
416,mesin,O
416,1200,O
416,cc,O
416,menarik,O
416,dengan,O
416,harga,O
416,yang,O
416,kompetitif.,O
417,gue,O
417,juga,O
417,senang,O
417,banget,O
417,soal,O
417,nya,O
417,avanza,B-MERK
417,ruang,O
417,bagasi,O
417,nya,O
417,mampu,O
417,menampung,O
417,hingga,O
417,5,O
417,tas,O
417,berukuran,O
417,besar,O
417,dengan,O
417,susunan,O
417,rapi,O
417,ke,O
417,arah,O
417,atas,O
417,.,O
417,bawa,O
417,barang,O
417,banyak,O
417,pun,O
417,pasti,O
417,muat,O
418,Fitur,O
418,keamanan,O
418,ini,O
418,cukup,O
418,menaikkan,O
418,kasta,O
418,Avanza,B-MERK
418,agar,O
418,setara,O
418,dengan,O
418,low,B-MERK
418,MPV,I-MERK
418,lainnya,O
418,yang,O
418,lebih,O
418,dulu,O
418,menggunakan,O
418,air,O
418,bag,O
418,keren,O
418,ya,O
419,Masa,O
419,konsumsi,O
419,bensin,O
419,Toyota,B-MERK
419,Avanza,I-MERK
419,Veloz,I-MERK
419,"12,5",O
419,liter,O
419,per,O
419,kilometer,O
419,",",O
419,boros,O
419,banget,O
419,anjing,O
420,kalo,O
420,gak,O
420,mau,O
420,boros,O
420,jangan,O
420,beli,O
420,scoopy,B-MERK
421,Kalau,O
421,down,O
421,shifting,O
421,terus,O
421,gaspol,O
421,itu,O
421,rasa,O
421,nya,O
421,cuma,O
421,naik,O
421,rpm,O
421,"saja,",O
421,tapi,O
421,power,O
421,kosong,O
421,dan,O
421,memang,O
421,mesin,O
421,nya,O
421,sering,O
421,ngelitik.,O
422,saya,O
422,suka,O
422,fortuner,B-MERK
422,karena,O
422,lincah,O
422,lari,O
422,nya,O
422,daripada,O
422,ertiga,B-MERK
422,yang,O
422,tenaga,O
422,nya,O
422,lemah,O
423,Mending,O
423,pajero,B-MERK
423,simple,O
423,ga,O
423,kebanyakan,O
423,desain,O
424,Wuling,B-MERK
424,adalah,O
424,mobil,O
424,yang,O
424,bandel,O
424,di,O
424,segala,O
424,medan,O
424,",",O
424,irit,O
424,bahan,O
424,bakar,O
424,",",O
424,desain,O
424,yang,O
424,dinamis,O
424,dan,O
424,mewah,O
424,ditambah,O
424,dengan,O
424,harga,O
424,yang,O
424,pasti,O
424,nya,O
424,terjangkau,O
425,xpander,B-MERK
425,ini,O
425,mpv,O
425,paling,O
425,bagus,O
425,untuk,O
425,orang,O
425,yang,O
425,cari,O
425,mobil,O
425,mpv,O
425,canggih,O
426,Begitu,O
426,orang,O
426,melirik,O
426,Xpander,B-MERK
426,",",O
426,kesan,O
426,nya,O
426,pasti,O
426,keren,O
426,desain,O
426,nya,O
427,Kok,O
427,makin,O
427,jelek,O
427,aja,O
427,ya,O
427,pelayanan,O
427,di,O
427,AHAS,B-MERK
427,Terang,I-MERK
427,Anugerah,I-MERK
427,Pamulang,O
428,pernah,O
428,pakai,O
428,Avanza,B-MERK
428,ke,O
428,luar,O
428,kota,O
428,dari,O
428,pagi,O
428,sampai,O
428,sore,O
428,",",O
428,mesin,O
428,dan,O
428,AC,O
428,nyala,O
428,tanpa,O
428,henti,O
428,",",O
428,tetapi,O
428,enggak,O
428,menurun,O
429,kalau,O
429,mesin,O
429,dan,O
429,tampang,O
429,unggul,O
429,brio,B-MERK
429,satya,I-MERK
429,.,O
429,tapi,O
429,lebih,O
429,empuk,O
429,dan,O
429,lebih,O
429,murah,O
429,karimun,B-MERK
429,.,O
430,Toyota,B-MERK
430,Avanza,I-MERK
430,Veloz,I-MERK
430,baru,O
430,adalah,O
430,menggunakan,O
430,mesin,O
430,Dual,O
430,VVT,O
430,-,O
430,i,O
430,yang,O
430,sebelumnya,O
430,menggunakan,O
430,single,O
430,VVT,O
430,-,O
430,i.,O
430,juragan,O
430,mantap,O
431,@DaihatsuInd,B-MERK
431,service,O
431,di,O
431,bengkel,B-MERK
431,daihatsu,I-MERK
431,harga,O
431,nya,O
431,mahal,O
431,banget,O
431,",",O
431,onderdil,O
431,masih,O
431,bagus,O
431,minta,O
431,diganti,O
431,sama,O
431,CS,O
431,/,O
431,mekanik,O
431,nya,O
431,.,O
431,Sekali,O
431,service,O
431,2jt,O
432,mobilio,B-MERK
432,hitam,O
432,ini,O
432,cukup,O
432,membuat,O
432,orang,O
432,heran,O
432,dan,O
432,memakainya,O
432,pun,O
432,terasa,O
432,gagah,O
433,brio,B-MERK
433,paling,O
433,cocok,O
433,untuk,O
433,mahasiswa,O
433,karna,O
433,style,O
433,nya,O
433,yang,O
433,simpel,O
433,dan,O
433,minimalis,O
434,Saya,O
434,sopir,O
434,operasional,O
434,.,O
434,Pakai,O
434,Altis,B-MERK
434,v.,O
434,Untuk,O
434,mesin,O
434,saya,O
434,akui,O
434,enak,O
434,.,O
434,tarikan,O
434,mantap,O
434,handling,O
434,-,O
434,nya,O
434,wow,O
434,.,O
435,Xenia,B-MERK
435,Xi,I-MERK
435,Sporty,I-MERK
435,secara,O
435,keseluruhan,O
435,puas,O
435,sama,O
435,ini,O
435,mobil,O
436,pilihan,O
436,jatuh,O
436,ke,O
436,Xenia,B-MERK
436,karena,O
436,faktor,O
436,harga,O
436,dan,O
436,servis,O
436,Xenia,B-MERK
436,pasti,O
436,lebih,O
436,murah,O
436,hehe,O
436,.,O
437,vario,B-MERK
437,body,O
437,nya,O
437,lebih,O
437,kokoh,O
437,daripada,O
437,mio,B-MERK
438,agya,B-MERK
438,mobil,O
438,yang,O
438,bagus,O
438,dan,O
438,keren,O
438,gaya,O
438,nya,O
439,masa,O
439,harus,O
439,sampe,O
439,setahun,O
439,cuma,O
439,buat,O
439,inden,O
439,"xpander,",B-MERK
439,kecewa,O
439,!,O
440,selama,O
440,ini,O
440,pakai,O
440,xexi,B-MERK
440,lumayan,O
440,irit,O
441,Kenyamanan,O
441,jauh,O
441,menang,O
441,xpander,B-MERK
441,",",O
441,lebih,O
441,kedap,O
441,&,O
441,bantingan,O
441,nyaman,O
441,banget,O
441,.,O
441,Harga,O
441,juga,O
441,lebih,O
441,murah,O
442,tampilan,O
442,desain,O
442,dasbor,O
442,interior,O
442,Avanza,B-MERK
442,terlihat,O
442,lebih,O
442,mewah,O
442,dan,O
442,stylish,O
443,Rush,B-MERK
443,performa,O
443,mesin,O
443,nya,O
443,juga,O
443,enggak,O
443,kalah,O
443,dengan,O
443,SUV,B-MERK
443,lain,O
444,Sudah,O
444,lama,O
444,pakai,O
444,Xenia,B-MERK
444,",",O
444,baru,O
444,kali,O
444,dapet,O
444,yang,O
444,AC,O
444,-,O
444,nya,O
444,enggak,O
444,enak,O
444,dan,O
444,jok,O
444,nya,O
444,kaku,O
444,.,O
445,Udh,O
445,beli,O
445,yg,O
445,2019,O
445,tapi,O
445,ada,O
445,1,O
445,kekurangan,O
445,",",O
445,jok,O
445,nya,O
445,kurang,O
445,nyaman,O
446,Honda,B-MERK
446,beat,I-MERK
446,street,I-MERK
446,adalah,O
446,sepeda,O
446,motor,O
446,yang,O
446,bisa,O
446,dikatakan,O
446,murah,O
446,",",O
446,tetapi,O
446,bukan,O
446,murahan,O
446,.,O
446,Karena,O
446,selain,O
446,keren,O
446,",",O
446,juga,O
446,sangat,O
446,gampang,O
446,untuk,O
446,dimodifikasi,O
446,.,O
447,Jok,O
447,penumpang,O
447,mobil,O
447,Wuling,B-MERK
447,Formo,I-MERK
447,terlihat,O
447,nyaman,O
448,Kok,O
448,Nissan,B-MERK
448,GL,I-MERK
448,enggak,O
448,banget,O
448,",",O
448,deh,O
448,.,O
449,xenia,B-MERK
449,1:8,O
449,-,O
449,9,O
449,boros,O
449,juga,O
449,ya,O
449,juragan,O
449,",",O
449,karena,O
449,bodi,O
449,besar,O
449,nya,O
449,dan,O
449,cc,O
449,kecil,O
449,mungkin,O
449,ya,O
449,.,O
450,Ke,O
450,mana-mana,O
450,mau,O
450,jarak,O
450,dekat,O
450,atau,O
450,pun,O
450,jauh,O
450,tetap,O
450,nyaman,O
450,pakai,O
450,scooy,B-MERK
450,.,O
450,muatan,O
450,bagasi,O
450,banyak,O
450,dan,O
450,mesin,O
450,tidak,O
450,cepat,O
450,panas,O
450,.,O
451,Saya,O
451,punya,O
451,Grand,B-MERK
451,Livina,I-MERK
451,XV,I-MERK
451,tahun,O
451,2011,O
451,irit,O
451,nya,O
451,juara,O
451,",",O
451,bang,O
451,.,O
452,enak,O
452,sih,O
452,pakai,O
452,brio,B-MERK
452,",",O
452,pasaran,O
452,nya,O
452,juga,O
452,stabil,O
453,kenyamanan,O
453,vario,B-MERK
453,lebih,O
453,unggul,O
453,dibanding,O
453,mio,B-MERK
453,.,O
454,Li,B-MERK
454,biru,O
454,dlx,O
454,harga,O
454,jual,O
454,nya,O
454,pun,O
454,tinggi,O
454,.,O
454,Beli,O
454,tahun,O
454,2004,O
454,sekitar,O
454,80,O
454,jutaan,O
454,dijual,O
454,2009,O
454,90,O
454,jutaan,O
454,.,O
454,Untung,O
454,juragan,O
454,.,O
455,Pajero,B-MERK
455,dong,O
455,udah,O
455,Ganteng,O
455,luar,O
455,nya,O
455,Tenaga,O
455,nya,O
455,Juga,O
455,dapet,O
456,Saya,O
456,pakai,O
456,all,O
456,New,B-MERK
456,Honda,I-MERK
456,Brio,I-MERK
456,Satya,I-MERK
456,E,O
456,juragan,O
456,",",O
456,sangat,O
456,nyaman,O
456,dan,O
456,bagus,O
456,",",O
456,apalagi,O
456,brand,O
456,-,O
456,nya,O
456,H,O
456,",",O
456,harga,O
456,jual,O
456,nya,O
456,juga,O
456,tetap,O
456,stabil,O
457,xenia,B-MERK
457,bodi,O
457,nya,O
457,sudah,O
457,oke,O
457,tinggal,O
457,ganti,O
457,kaki-kaki,O
457,saja,O
457,semoga,O
457,modifikasi,O
457,mu,O
457,menyenangkan,O
458,menurut,O
458,ane,O
458,soal,O
458,kenyamanan,O
458,jelas,O
458,all,B-MERK
458,new,I-MERK
458,pajero,I-MERK
458,sport,I-MERK
458,unggul,O
458,jauh,O
458,lebih,O
458,nyaman,O
458,dibandingkan,O
458,all,B-MERK
458,new,I-MERK
458,fortuner,I-MERK
458,yg,O
458,sangat,O
458,keras,O
458,menurut,O
458,ane,O
459,akhirnya,O
459,saya,O
459,beli,O
459,avanza,B-MERK
459,karena,O
459,bandel,O
459,parah,O
459,harga,O
459,nya,O
459,juga,O
459,pas,O
459,di,O
459,kantong,O
460,Tetap,O
460,saja,O
460,Mobilio,B-MERK
460,masih,O
460,merupakan,O
460,Mobil,B-MERK
460,MPV,I-MERK
460,keluarga,O
460,kelas,O
460,menengah,O
460,ke,O
460,bawah,O
460,yang,O
460,paling,O
460,terbaik,O
460,dibanding,O
460,kompetitor,O
460,nya,O
460,",",O
460,bbm,O
460,paling,O
460,irit,O
460,",",O
460,kabin,O
460,paling,O
460,lega,O
460,sampe,O
460,baris,O
460,ke,O
460,3,O
460,",",O
460,model,O
