id,tweet,subtask_c
82852,@user the monuments that will be torn down in the next 10 years?  much to the consternation of we conservatives,OTH
16886,@user @user y’all bitches psycho,GRP
91612,@user lol fuck you,IND
22473,@user he is most impressive at corruption and lies.,IND
71941,@user and he took away the constitution from us.  congress refuses to restore it to us why is that?  article 4 sec 4 was taken away..  and because of that there are no gun control laws anymore. obama is a stupid man,IND
66728,@user @user far left antifa just a bunch of bullies who get brave when in a mob confronting a few  seems everyone is a nazi if they have a different opinion,GRP
13052,@user fat ass.... heart attack city..... keep eating fat ass....,IND
90426,@user @user she is the daughter of her parents.  all illogical hypocrites.,IND
98962,@user congrats naomi! u deserved to win. u showed true sportsmanship during serena’s meltdown. i would like to apologize for her behavior. what an embarrassment for the us. she should have been ejected for arguing with the side chair. she thinks she is superior but she’s not.,IND
85383,@user @user let's use the treason laws to remove holder from the planet...,IND
19119,@user i will beat your ass.,IND
60876,@user because obama has zero accomplishments. he is the worst president r leader of any country hands down. it shows the liberal lunacy when they worship a total loser. they don't know what they want..no party goals. nothing except complain about trumps accomplishments. fu*k liberals.,GRP
99724,@user god did not appoint trump. the devil appointed him and i will make sure i do my part to make sure he doesn't get reelected by voting.   he is no pious man and definitely not even spiritual.  he's the scum of this earth.,IND
24532,anything will help.  thank you patriots maga and if you dont hear from me thanking any who help and share its bc im about to loose signal out here in the rain and batt will die so i gotta get to a place to plug in. thanks again folks and god bless http,IND
10867,@user @user i thought you said the nyt was “failing” and “fake news”. so this can’t be true; it’s made up!,IND
17796,@user @user @user and they did. pr is a shit hole run by corrupt liberals. it was destroyed and it will take years and years and years to rebuild.,IND
51509,@user your husband is a despicable person.  he is a narcissist who cares about no one - including you- but himself.,IND
70493,@user @user mine go drafts too. @user stop this crap i'm gathering proof your censoring conservatives,GRP
10039,@user childish and unprofessional.,IND
62156,@user america will be better off once you retire flakey jeff flake.  go away.......,IND
11134,@user @user $10 says he/she is white. any other white people notice how many shitty white people there are or am i the only one who sees this?,GRP
99978,@user @user not one of these “journalists” mentioned the arrest of the corrupt mayor yesterday. i guess they were busy not getting blown away in the wind,GRP
41477,@user the only deep disgrace and abuse of rights is your existence in relativity.  even the generation before mine knows who you are rae.  low life opportunist. government over people. suck a liberal dick you alt left nazi!,IND
81273,@user good.  he's a mess,IND
71786,@user @user @user @user using that thought/conspiracy then it would be safe to argue that the liberals have concocted this and are stalling in order to help the liberals interest in that. the perfect pawn would play fearful of  the process thereby helping confuse &amp; prolong the process.,OTH
58493,@user i think becka belongs in that room with the trash making comments like that. i don't hear you denouncing antifa...who ironically models their flag after the nazis.,IND
26425,@user @user according to the liberals yes!  guilty unless she proves her innocence!  wait are you a man? if so then no you can not be trusted ever! how dare you make a claim against a woman! women are above the sins of man!  we are perfect!,GRP
96859,@user @user pathetic,IND
14263,@user @user guess who is really perpetuating all this garbage??  liberals,GRP
41272,"conservatives everywhere in my small red town, kids need to be spanked and put god first. they need to know consequences!"". also them, ""brett kavan u agh shouldn't be held responsible for something he did at 17!! hypocrites @user how do sleep at night?""",GRP
28949,@user @user why is this crook walking free?,IND
62195,@user total psyop at this point to anger liberals and keep them divided so they dont leave their sorry ass party.,GRP
15635,@user wow you are actually terrible. imagine being proud of getting people in a disaster zone finding water arrested.   the store owner didn't want them arrested and you are an awful person.,IND
52122,@user @user word cause her music slaps there's no reason she shouldn't be selling out big ass shows (idk if she is or isn't but she deserves),IND
31570,@user russia had ivan the terrible. fsu has willie the terrible. he is to fsu what bitch rod was to michigan and tango charlie was to texas. we pay this piece of shit $5 million to put up 10 points against our first two fbs opponents. even western michigan scores 41 against syracuse.,OTH
12842,@user @user doubling down was absolutely stupid. you never double down on a pair of eights!,IND
57718,"@user @user @user @user the republicans have no sign of having a plan for any of that. and fuck trump"", considering his failure, is a legitimate platform. it's better than the republican sure-tragedy alternative.""",IND
81511,@user two prominent backwards conservatives removed from texas education.  looks like they're as blind deaf and dumb as helen keller once was.,IND
30076,@user @user time will tell. not the type to jump on the lefty bandwagon and demonize someone until they have had a fair chance. his policies will either be a huge failure like the liberals and result in losing the next election or they will be a success and ontario will dig out of the hole,IND
96114,@user @user and that's where you are seeing what you want to see. you think these people want to look manly and powerful. i see them expressing solidarity. what a useless thing to mock.,GRP
86091,@user democrats suffering from trump derangement syndrome are desperate. their dirty tricks won't work and the end is inevitable.   maga  tds  walk away from democrats 2018 http,IND
45920,@user for the hol tl to see loudly crying face . that’s tht big dick energy  hundred points ,IND
51839,@user eric u got alot of balls ...,IND
81503,@user @user he is a total phony.,IND
19126,6 reasons your right-wing friend isn’t budging on gun control http,IND
29814,@user northern ireland was explicitly designed so the british establishment could stop paying attention to ireland. they’ve been indifferent since 1921.,OTH
94132,@user shows the world just how useless and ineffective you are.. you little whiny brat.. why not go cry in the corner with what's his nuts??? oh yeah... acosta,IND
32705,@user more misleading nonsense. it’s like you are incapable of straight news. fake through and through.,OTH
52849,@user @user @user what a piece of shit,IND
82666,@user he is telling you he knows where his bum is. writes “ass” with his bottom. what more proof of higher intelligence do you need?,IND
97272,@user @user @user @user  index pointing up what “trumptards” will be doing to dirty liberals in november.   i was patient at first but now it’s clear the left has absolutely zero intention of playing by the rules. i hope president trump crushes your joke of a party under the fullest extent of the law.,GRP
48976,@user it’s either they lookin for shit for somebody else or they creeps  face with tears of joy ,GRP
25487,@user bet your butt.,IND
83264,@user @user has the same lack of morals as her mother! abortion is murder!,IND
15839,@user it's amazing how low  you liberals will go to suit your political agenda. don't believe you one bit. have a good feeling you will pay the price for this . produce some evidence,IND
84280,"@user @user democrats want more gun control!  i say,   just go to the range and practice,..  you'll get better "" http",GRP
38576,@user ahh yes we are cause some woman who comes out 30 some years later cant be believed.  where was this liberal outrage when the guy from minnesota was accused of beating his wife. silent on that one libs god you hypocritical liberals make me sick,GRP
14684,@user i’ll bet you mock disabled people too.  funny how the maga crowd likes to pick on the weak and support the powerful. like bullies. wonder who your role model is?,GRP
62457,@user @user jesus she is the evilest of cunts,IND
36435,@user amazing how dems don’t feel they owe it to unborn generations to keep illegals out!!,GRP
23548,@user @user @user and your gun control has failed to reduce homicides.  your homicide rate has not dropped after all of those gun laws.  it has however rose.  enjoy bending a knee to the people who don't really give a shit about you though.,IND
52401,@user this is dumb. an european government is allowed to make a decision that affects the entire planet. also how would they even enforce this? are they going to bug every computer in the world?,OTH
81827,@user @user @user @user i know. i think they’re the ones who’ll be surprised about that since they think all liberals want to make gun ownership illegal.,GRP
53170,@user @user well she's half right... she is shit,IND
40126,god the media using criminals as heros to push for gun control,GRP
97308,@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user that’s all antifa does. they’re violent and they hide. but you obviously support them.  woman facepalming ,IND
76336,@user @user @user harris makes herself look very ignorant daily! maga without them!,IND
86824,@user bono is a fakir. always sticking his hand out for someone else’s buck. may it be his concerts. tax evasion. lecturing america on africa. never has he put his own money up.,IND
30893,@user what are you afraid of liberals. you screamed for transparency!now that potus is doing just that you are screaming to keep it secret.the truth is there. you don’t want it seen.liberals are hypocrites &amp; the alphabet agencies have some bad apples involved in a soft coup. tick tock,GRP
55177,"@user @user @user @user @user @user @user @user @user @user @user yeah. that's kinda the fashy thing right now. the proud boys scumbags wear tshirts saying pinochet did nothing wrong""  and antifa are the ones who are violent? please. it's been an actual fascist every time this has been brought up in my experience. like dude here, who stopped..""",IND
72508,@user @user not now hell no he offered that last year no go now.,IND
88542,@user every one is on these social media platforms arguing about who is racist and who isn't while the powers that be manipulate it to push their agendas and gain power.  and shit.  i know exactly what ur saying im pretty liberal guy and i can't stand the racism discussions.,IND
25738,@user @user @user to what? chicago already has thf strictest gun control laws in the country...,OTH
49817,@user you are all recycling of liars,GRP
68916,@user i love it that the wet liberals are so frightened by the us. and yet are so keen to deal with the non-democracy that is europe.,GRP
92156,@user @user that’s fucking rude to do that,IND
66862,@user liberals gag,GRP
19058,@user ashole gonna eat himself to death,IND
82591,@user @user @user honestly you people are seriously delusional! it’s a good thing the majority of fans in ottawa are educated! because ppl like you are scary!,GRP
10106,@user still coverup.  and bet the anonymous writer of op-ed in ny times on sept 5th was the ny times itself!!!!  no sr adminstrator of potus. but cud say it was since refused to name writer ...all to stir up crap within trump camp!!! and maga,IND
61319,@user his eyes are fucking louder than his words!!!!  smiling face with heart eyes  smiling_face_with_heart-eyes: purple heart  purple_heart:,IND
19740,"thursday thoughts  will @user ever admit all the other ways that twitter censor conservatives?  seems highly unlikely.  it's very annoying to have my main feed limited with a stupid black bird ordering me to return to the top"".  it wont even let me go back to this morning. http",OTH
35276,@user shame on the tennis hierarchy who stole that from serena. she is a proven draw and the racists on the upper echelons  just can't handle it.,OTH
81226,1// yal stupid people tell me to “back off cause he is like obsessed” bitch who has been to all the football games. walks to class. does literally everything for them. knows exact dates and numbers for everything me. only reasons i’m not competition cause she ain’t gay,GRP
79256,@user zarries didn’t start this conversation! it was a larry shipper that trash talked our ship!! so how about y’all petty ass larries stay out of our mention eh?!!,IND
13114,.@user you should totally follow those whack job liberals...unhinged and dangerous! thank you  united states ,GRP
10256,agreed great idea!  wish we could also remove her from existence!  maga patriots united prolife pro israel we are q. http,IND
65398,@user any amount you shit fuck,IND
68010,@user too many corrupt evil beings hold govt positions amd/or have too much clout w/the corrupt &amp; evil beings in gvt positions. &amp; the majority all point to the left w/a few fake conservatives in the mix. why else is hillary/obama &amp; their cronies still walking free?,GRP
10621,@user @user i’m not a muppet. i’m a 6’2” 215 lbs voter who is of puerto rican decent that doesnt take bs from white liberals like you.,GRP
52042,@user  real shit http,OTH
27118,@user 3/ you can not like justin all you want but the conservatives have no plan to even consider climate change and have been using blatant misinformation to lead people like yourself into believing that it’s trudeau’s fault we’re negotiating with a fucking sociopath down south,IND
79563,@user disgraceful.  he is innocent until proven guilty.  which will not happen because she is lying.,IND
50345,@user how would they know if gun control worked if they refuse to try anything?,OTH
74912,@user everything he just said. is exactly why we need gun control. it’s about saving lives. nothing else matters just saving lives. some people get bent out of shape over the second amendment. it’s my right. crying! put your feelings away coward! put your guns away coward. gun=coward,IND
82193,@user @user @user typically liberals jump to conclusions.....they dont believe in due process or innocent until proven guilty.....they are the most anti american bunch,GRP
41056,@user i don’t care if she is right or left go back to tv bitch one tv star in office is more than good hollywood is scum,IND
14902,@user she is also ugly as hell and not something anybody wants to look at. lol :),IND
15568, united states   for sale  -  buy american flag usa    play button   shopping-sale .org   reverse button    usa_flag_4u shop 89 maga america first @user trump pol827qx http,IND
90932,@user bruh there were a few times i dropped it and kicked it back up wit my feet and caught it. now if that aint some g ass shit face with tears of joy  face_with_tears_of_joy:,IND
34477,@user @user even the parody antifa page couldn't  deal with this shit,GRP
21865,@user @user now comes the pain...............  maga united states  united_states: united states  united_states: united states   wwg1wga http,IND
43806,@user @user who the hell do you think you are little eddie,IND
77521,@user who in america isn't grateful to our military?!?!? her husband didn't die on the battle field...he died at home!! she should be fighting for gun control and stronger laws regarding mental illness! @user is about police brutality...she should educate herself on the issues,OTH
71401,@user @user david stop been a mouthpiece for the anti gun people you r nothing but a worm looking for fame now remember that antifa blm and all the radical left groups are violent and hurt people too but of course you agree with them,IND
31213,@user @user @user @user @user she and him beign a joint acct. have called me and grok everything under the sun  the same person women racist redneck antifa  kkk members grannies (yes grannies) haha etc  it's pretty common when the fraud gets busted to start calling the one's who busted them hilarious names,GRP
72866,@user @user tis funny you assume i’m left or a supporter of antifa even though i dislike nazis. you’re still a ball washer though. beaming face with smiling eyes ,IND
73016,@user for all i know you're naming off sex robot models,IND
83886,@user @user u a dickhead for that face with tears of joy ,IND
19886,@user antichrist. the roman catholic church is a house of demons.,OTH
98403,@user @user juan needs to check himself. he is completely out of control.,IND
49519,@user @user funny because he is a dildo!,IND
91705,@user @user the hell with the liberals. move them all to california and build a wall on the east border,GRP
92335,@user the democrats don't care. they will do anything to undermine president trump. people had better realize how serious they are about getting rid of him. vote red or suffer under the liberals.,IND
61158,@user @user but to go all antifa on ppl like friggen milo? i don't buy that conservatives who like medicare don blackout and then going millennials for antifa protests.,OTH
88278,@user why in the hell would i do that? the left already hates me enough. black conservatives aren’t liked in this country. i comment and fight because of that.,GRP
96775,@user disgusting.. pedophile,IND
37967,@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user i follow all these maga patriots  united states  united_states: united states  united_states: united states  united_states: united states  united_states: united states  united_states: united states  united_states: united states  united_states:,OTH
81896,@user i know a whole lotta people spitting a whole lot of bullshit right now idk if youll ever see this but i pray you feel no way responsible for what happened today. you have already been through so damn much. just know that you are good you are great i love you.,GRP
78431,@user @user @user @user @user obama never laments for those that are killed in chicago every week. chicago his old stomping ground.  ask him how those draconian gun control laws are working there? and watch him blame indiana.,GRP
77001,"nazis are bad their programs called for the nationalization of education, health care, transportation, and other major industries. they instituted and vigorously enforced a strict gun control regimen. they encouraged pornography, illegitimacy, and abortion,..."" (3)""",GRP
56826,"@user furries can suck my dick, this is both an offer and an insult""""",IND
64933,"@user @user  don't let your bretheren"" fool you!  each one of your republicans, need to decide if you are going to be good people or re punk li cans!  you need to know, that kavanaugh is going to make ronald grump into the first dictator of nazi usa, which cannot happen! http",IND
71246,@user why not begin the movement by giving away some of the farms and mine claims you and your connections took while you were still relevant. that way; we can show your concern for us. from where i am standing; you are just another bitter polutician. charity begins at home baba.,IND
94587,@user i'm frothing over all of it so far..  drooling face  drooling_face: ..the goodest shit.  smirking face ,OTH
60140,@user @user fair point but i didnt make the meme and couldnt take the big gov sucks off of it. and besudes meddling in many counties politics and economics. he funds antifa black lives matter to try and divide we the people to try and tear the country apart http,GRP
46961,@user vicious steps. republicans defended on advance in hearings and liberals only response was to 'out' the liar and claim republicans were defending him because of feinstein's 'info'. real women don't lie about men. honorable judge kavanaugh,IND
23495,.... and so it begins.   &lt;&lt;&lt;&lt; the unfair and biased and unjustified targeting of conservatives in a massive censorship of conservatives exercise . &gt;&gt;&gt;&gt;  pray4theusa  pray4 revival,GRP
64170,@user i swear to god . this shit is too real man,IND
90619,@user we are “casually fucked”,IND
40559,@user hmm i'd do something like getting really high quality artists to draw really boring cars like a fucking 2002 grand prix or something,OTH
73258,@user @user how dare you!!! kappa,IND
80183,a cute girl that i've had a crush on since earlier this year just called me funny and i want to throw up,IND
38487,@user is it gun control or anti 2a?  i haven’t seen a single ad attacking 2a.  that’s just @user rhetoric to create fear.,GRP
79787,@user @user boop police department freeze oh shit  she is too cute open boopboopboop http,IND
27483,@user @user @user could be either. liberals like this have no shame and will do “anything”  i suspect it is the latter.,GRP
81405,@user he also said he had a gatlin gun and niggas that sit on the corner like boxers between rounds,GRP
10974,@user @user oh no!! that sucks  loudly crying face  what if you are “sick”  face vomiting  nauseated_face:,IND
69148,@user @user ezra is a cockroach who needs to have light shone on.,IND
44383,@user democrats haven't done anything but cover up ..so all you think you have a solution .ya don't.....you want gun control.? how about abortion control. free medical. free ed. quit tripping,GRP
71272,@user  poor baby.  this is why you and your entire network can not be trusted.  the only people still watching cnn are brainwashed liberals and demonrats. http,GRP
82657,@user @user maxine is a cracked pot and should be run out of town.   what  a loser she is. grinning face  what a joke she is also.,IND
31194,@user you kept a scj seat open for over a year with merrick garland. it is not fair to push kavanaugh thru. he is the most unpopular nominee ever. the american people deserve better than this. the woman deserves better than this.,IND
51418,@user @user @user @user @user @user @user @user @user @user ha if you really can't see the hypocrisy that is antifa then you have obvious drunk the cool aid.,IND
23565,@user what do you care! you are going to prison prison regardless. http,IND
61875,@user free speech is alive but not so well since all social media platforms are run with a strict dictatorship of opinions by libtards.,OTH
60719,@user i wonder if they are sex traffic victims?,IND
65352,@user @user @user cares a great deal about how he is perceived. the number of people who died is largely irrelevant to him as long as he doesn't look bad. not sure how blaming democrats fits with trump's amorality and lack of empathy but his inability to take responsibility fits.,IND
99554,@user did he miss his head? this is a total lack of gun control,IND
31963,@user i always knew that is how biden and obama felt about conservatives. it’s just shocking that they so easily admit it now. no wonder there is such hatred and violence on the left!,GRP
92973,@user @user he worries about “antifa” while he invites and poses for pics with known neonazis. smdh,IND
18315,@user get your shit together,OTH
87496,@user aa mr. bean should crawl back under his rock.,IND
22919,@user @user and people take pride in living in a place where survival is a moment to moment struggle a d everything is just shit. they feel tougher and stronger than people in successful pleasant educated clean areas not plagued by violence and death. i've been that guy.,OTH
67302,@user @user antifa is much much smaller than white supremacists in america and responsible for a fraction of the violence. also nazi's are bad!!!,GRP
44861,@user re ford when she was 15 where were her parents. are liberals/corrupt politicians all going collude with people to come up with stories from years ago that can't be proved.  and to the senator from hawaii she's the reason women have a hard time. life ain't easy.,GRP
81502,@user by acting like a spoiled brat?  women do not need that sort of help.,IND
62718,@user k nvm fuck battlefield http,IND
78851,what the hell are these leftys talking about.  they will say anything to stop maga. http,GRP
63278,@user what about trumps promise on the border wall or do we pay for his lie what about gun control and innocent lives taken,IND
78807,@user @user @user @user time for maga to flip it!  hugging face ,IND
90628,@user but she’s ok with killing babies,IND
69157,@user it seems that the more often these types of events occur the more the gun control and safety debate heats up. i believe eventually state legislatures will pass laws providing schools with better protection but it is sad that these events have to occur in order to push the agenda.,IND
47202,@user @user too bad he can’t write a law to take away the stupidity from liberals.,GRP
34080,@user this is exactly who you sound like.  complete dog shit. been meaning to tell you this for a while.  long cox http,IND
70403,@user @user @user @user @user sorry to break it to you but the god of the bible is actually just a lesser god from the ancient sumerian and babylonian religions. the bible itself isn't unique in it's claims nor is it unique in it's inability to substantiate said claims. try again.,OTH
97185,@user this nigga is everywhere  face with tears of joy   face with tears of joy ..i can't escape his spews..it's now time,IND
29363,@user embarrassing for the liberals....i wonder who those women raped in school face with rolling eyes ,GRP
29899,you won’t hear it here!  jobless claims lowest since 1969 (four years before you were born). dow in record territory (how many times now since 1/17?). got to be a pile of shit in this room of ponies (right @user at @user maga,IND
39362,@user she is one ugly and dumb woman!,IND
83523,@user this liberal is pissed that anyone would give that disgusting pos an award for equality. and....f.u. for including all liberals in this bullshit decision by the hrc.,GRP
31191,@user @user you should be fired... you are dead to the public for your fake news why don't you show him approaching the crowd? scared ... if you can't stand the fire get out of the kitchen....,IND
17302,@user @user i think she is a hypocrite and loyal to the evil gop. vote her out.,IND
10889,@user only the arm?  he really sucks at gun control.,IND
79276,bert and ernie are puppets / dogs are not children / there are only two genders / and there will be two terms  maga @user,IND
10444,@user was she physically threatening the boys or us? was she completely slandering their name? no she wasnt. im honestly not for her saying that shit ya of course. like ya she said it and fucked up. but at least she owned up to it and apologized. but death threats is way out of line.,IND
72318,@user this asshole( @user ) lies about republicans,IND
94450,@user @user @user @user @user @user @user @user @user  antifa unmasked and up close!hey is that who i think it is??? p.s. they are so stupid no one told them a white raised fist stands for “white power”so thanks d*mbasses! http,GRP
16069,@user @user @user she probably did not think it would get this far. i hope the little sleaze does not go to the hearing and i hope if she does that they will prove what a liar conniving witch she and the rest of the liberals are.,IND
61248,@user another sick liberal  face with hand over mouth ,IND
74446,"@user @user antifa otherwise known as nazi brownshirts""  i never thought of that comparison before, lol.  it's ironic that they're the one's that call everyone else a 'nazi' for disagreeing with anything they say, lol.""",GRP
44196,@user americans need to realize they rape and kill easily because of their environment. we absolutely have to close our borders until proper vetting is implemented.,OTH
24782,@user how long will it take for one of the biggest arsehole's to appear this millennium @user get humiliated and exposed for the corrupt fake lying toad that he is? http,IND
96180,@user @user @user how convenient a conservative dummy believes people are selectively unemployed.conservatives always try to use this type of propaganda. no facts!just their warped conservative beliefs. it’s very clear.many conservatives like @user don’t have the ability to learn or think,GRP
53375,@user i can't wait for kavanaugh to throw gun control in the garbage can where it belongs.,IND
38946,@user @user oh yes. he is a coward.,IND
25855,@user bye bye flake you flake! don’t let the senate door hit you in the behind on your way out. @user @user @user @user,IND
33920,@user why isn’t she is custody?  i understand she cannot be in general population but she should be in custody and in some sort of holding cell.,GRP
96404,the ”beautiful people” still don’t get it..shameful! keep digging @user 'dregs of society' support donald trump. @user @user @user @user @user @user @user @user maga http via @user,IND
50597,@user @user we don’t support gun control in texas.  so long beto!,OTH
93368,"@user @user i hope whoever gets seated - kick and cry all you want, someone will get seated - they're a liberals worst nightmare. everyone can look back and say we really fucked ourselves by not confirming.""  don't act like you are protesting kavanaugh, you are still protesting trump's win.""",OTH
37268,@user i thought that i could not dislike anyone more than your father but i was wrong.  you are even more pathetic than he is.  your children must be so proud to have a father who behaves like you.  tick tock....  mueller is coming for you too pathetic little man jr,IND
64194,@user  face with rolling eyes she’s not claiming rape! and fbi does not have jurisdiction! the day said they won’t do it more than once he’s had 6 fbi background checks if there was anything they would’ve found it also how do you investigate something when complainant doesn’t even know when or where? maga,IND
40302,@user did you watch the music video for jackets hrgggg i love hank's dumb ass,IND
18802,@user i feel like his face will never change. he is right in the middle of our mom and his dad.,IND
48531,@user you conservatives want to talk about scandals!  really?  let’s get started. if you have the balls. let’s get busy you chickens.,GRP
39777,@user you know scott does not care about gun control. he has done nothing to help our children fight for gun valance stoppage in america. vote to help our kids in school. vote dem. trump lied to them with him .,IND
18097,"...i'm smarter than he is, i would be fine, he can punch me all he wants and it wouldn't work... and by the way this wealthy new yorker actually earned his money it wasn't a gift from daddy""  -jamie dimon  smiling face with sunglasses  $jpm""",GRP
46058,@user  could we get some honest law enforcement agencies to dig into @user chinese spy chauffeur. he may have been sexual assualted in high school.  funny how an american citizen didn't qualify for the job.  vote maga http,IND
33727,@user @user @user @user @user @user one really horrible incident i could show you hundreds of antifa but they didn't kill anybody yet!!!!,OTH
28407,@user @user there should be a serious fbi investigation into this woman’s motives behind this political hit job. this kind of shit is never done to anyone other than conservatives. such bullshit.,GRP
47498,@user meh @user should be asking @user @user and @user about their blatant disregard for truth in the gun control discussion now present in the country - this is why criminals have no fear. government misdirection! http,OTH
77482,@user aclu is insane. the antifa democrats are violent and should be declared a domestic terrorist group.,GRP
79248,@user what the hell are you talking about? the only threats are coming from gun control nuts made against her kids.,IND
78296,no to kavanaugh  he'll reverse roe vs wade-women's rights he'll support special interest he'll pardon trump if indicted he'll destroy american healthcare act-aca he'll favor the nra &amp; stop gun control he'll vote against lgbtq rights he'll violate immigrants http,GRP
83833,@user we have nothing to lose in dumping rump asap. he is a menace.,IND
71901,@user @user truth. all you need to do is see what any of them threaten if even moderate gun control proposals are seriously talked about.,GRP
84447,@user shame on them willing to ruin good man over a 36-year-old groping accusation she can't prove.  they're rabid liberals who don't want a supreme court justice who will follow the constitution.  it's all about politics.  shame.,GRP
79390,@user comey has pissed on the us constitution..he is a rat and needs to go away or face consequences,IND
77392,@user go to hell! this is not queen for a day. i believe you less and less with every bit of bullsh*t you pull. you're nothing but a lying demonrat! maga trump2020,IND
29381,maybe he was smart enough to get on the trump train and tired of getting run over by it! unlike you and your sycophants.. http,IND
49298,@user @user @user @user @user @user @user any critique of bernie’s objectively horrible record on gun control is met with   “he’s from a rural state” or “he has a d- from the nra”  as if i give a fuck why his record is horrible.   and then there’s this stupid shit: http,GRP
51906,@user and this coming from the sick puppy liberals at the beast.,OTH
59464,@user @user probably have their violent liberal antifa in full force showing us just how much they really care about any humans. nope i'll never fall for their fake sympathy garbage as long as they pay to have strangers beat to a pulp by kkk hooded thugs. never!,IND
54652,trump was walking towards a crowd excited to see him. he was reciprocating the love. that moment was about the reception not 911. it was genuine and honest. barack is nothing more than an actor who fakes crocodile tears to call for gun control.,IND
91057,@user thanks for being a bad bitch we can believe in http,IND
54021,@user and he is planning to run in 2020? joe lost his natural mind...,IND
44811,@user that asshole has so much nerve. unreal.,IND
28027,@user talk about a kangaroo court! is this what you liberals want? one person's word able to destroy another person's life with nothing to back it up. if so you're sick.,IND
87686,who does your hair? only asking as my pussy is getting bald and i am thinking of trying some new comb-over to hide the worst of it.  old age problems maga http,OTH
26267,@user @user @user @user who has what to lose? this entire thing is to block kavanaugh. because he leans a bit to the conservative side and was nominated by trump. this is the liberals playing games. if you can't see it you've been brainwashed by mainstream media.,GRP
68611,"@user he should be ashamed of himself.  did michael moore start the term on the internet called a troll""?  i think he is an ancient troll that is coming into his age with the liberal hysteria and their guided ignorance.""",IND
37186,@user @user speaks in nothing but dog whistles. who does she think she is fooling?,IND
31485,@user get shit poppin,IND
63171,@user @user @user mcenroe is a fucking legend. and he hhttped abuse at everyone! now he appears in commercials yelling at people and movies yelling at people. he is an icon. do you think it’s fair?,IND
51531,@user i believe he asked people 2 vote out aishwarya bcos she is mentally unstable n has mood swings,IND
36555,@user the reason liberals should be deported. they are just to sick and twisted to fix.,GRP
45130,@user are facts a “dangerous line?” a hate trump liberal activist makes a 37 year old claim that is completely out of character for judge kavanaugh and we shouldn’t question it? this is a total scam and i’m fed up with liberals turning our sc confirmations into the jerry springer show.,IND
77179,@user @user @user jokes are funny if the person saying them doesn’t really hate whites and christians.  that’s a national past time for liberals these days.  funny stuff...for the louis farrakhan crowd.  racist crap by any barometer.,IND
91264,@user i’m 1001 you ass,IND
91889,@user and how much will you have to say once you are in jail?  your whole family are criminals.,GRP
87429,@user you at the prospects game? fat bastard,IND
50073,@user i thought it was because you weren't very funny and lacked in talent as a comedian.,IND
78924,@user oh no is he going to start painting hideous pictures like @user and peddle socialism and gun control for everyone but himself. @user,IND
42517,@user @user @user @user liberals are vile vicious and disgusting http,GRP
15888,@user just plain stupid she thinks she’s being clever but come the next ge the public will make the tories pay by casting them into the political dustbin for yrs to come see how smug she is then,IND
74520,@user @user it's hilarious that liberals think there's an equivalency between using senate rules to keep a nominee from being voted on and bringing someone out to accuse a nominee of sexual assault 35 years ago. once again just showing how sane you are,IND
62223,@user @user @user not just “liberals” there is minority of republicans with more brain cells than a rock!,GRP
57048,@user he is satan!,IND
36705,@user you!!! need to leave a lot of shit in the past lol this tweet is literally made for you,IND
11777,"a 5th columnist always imagines himself as a patriot. that’s how traitors rationalize perfidy. . . clearly the deep state, the steady state, the swamp, or whatever you wish to call it sees itself as above such nuisances &amp; trivialities as elections."" http maga""",GRP
53285,@user carrey should be shut up for good,IND
45588,@user because he didn’t do any think sorry that not true you and obama screw the american people when ever you could!,IND
62896,@user 18 usc sec. 2383 et al. time to press federal criminal charges on eric holder and the other swamp scum. http,IND
74460,@user @user @user saul does not suffer fools. and he is impatient with people who are too lazy to read and learn.,GRP
19240,@user you are such a losing democrat....no one believes what you say...you speak well but part of crooked democrats....pers trump has done more for the usa than any other president put together....loser,IND
90425,1. how is that gun control working in chicago?   2. only the military has access to assault weapons.   is your ignorance from old age or are you still working for the chinese. http,OTH
61702,@user @user @user you're a fucking idiot,IND
74551,@user @user @user he is a sick individual i don't care if he is the pope or the trash pick up guy. sick and bring to justice,IND
10092,"a big thank you"" to all these stupid celebrities. events like this will only serve to help republicans in 2018 and 2020 elections.  maga @user @user @user http",GRP
13824,@user mom better watch out for the moron's hands. he has at least 17 accusation of sexual harassment charges. he is also affected by pee stained skin due to his liking to be peed on!,IND
19626,@user he is competing for worst president again.,IND
32870,@user you are like a real life cartoon character!! i love and respect the shit out of you for it. keep doing you,IND
47283,"@user and until you gain a greater understanding of that hatred, and how your blanket endorsement just by putting maga and expressing your ignorance to platform by putting anti-openborders"" in your bio, you're going to get hatred in return.""",IND
56421,@user she is a biggest thing she as fail everywhere else,IND
29672,@user gonna boo his ass regardless now,IND
94286,@user girl bitches aggravate me!,GRP
11554,"@user @user you been reading q again, right? that's what q says. i believe"" it too but still... sessions is virtually invisible. rr is there to stay. he is not going anywhere even when the fisa docs released to public. won't be covered at all by the shitstream media. nobody will ever know!""",GRP
55870,@user @user it’s easier for pod to believe both sides are terrible. then he doesn’t have to honestly look at the conservatives.,GRP
