id,tweet,subtask_b
53181,@user @user she says she wakes up from sleep thinkin she is gonna get trump.   she needs a psychiatrist! asap,TIN
43944,@user why is this relevant whatsoever? might as well let us know when someone has a pack of smokes or a 6 pack of beer in the fridge too while you dipshits are at ittabloid garbage ffs,TIN
87405,"@user i don't have anymore excuse me what the fuck"" memes.""",UNT
42537,mueller proves the judicial system is weaponized.  democrat special councils only charge republicans.  so if we play the game then republican special councils should charge democrats.  right!   balls in your court republicans.   maga http,TIN
85262,@user serial rape didn't seem to be a problem for liberals with bill clinton and hillary who enabled him?  go figure - can you say hypocrisy?,TIN
40019,@user how did you get to where you are while still being so profoundly ignorant?,TIN
29985,@user @user to justify his death to racists &amp; bigots. they're excuse will be well he had weed so he is a criminal &amp; deserved to be murdered. just wait till the excuses start.,TIN
12719,@user @user the pope is complicit.   make no mistake.   anyone who harms a child . . .,TIN
34521,@user @user at least you got to experience the 90s though. these 90s and 2000s born missed out on a great decade. it's been an increasingly worse shit show since lol,UNT
16450,"trump’s lies have grown far more frequent—and more dangerous – mother jones http  truth decay""... maga. we're doomed.""",TIN
11856,@user liberals drink their own kool-aid. they live in these bubbles and they think a lot of people like them.  if they could see themselves how clownish they look and act.,TIN
69441,@user fuckin poisonous group of people. as soon as someone hands me a hat with a propeller on top... i'm out.  find another company to work for lemmings.,TIN
12310,"@user conservatives who quit rather than fight betray every claim that cons are patriots"" &amp; ""will fight for our constitution."" it reveals extremism &amp; defeatism at once. dems know they will win if they stick together. history proves it.""",TIN
24575,@user lets stretch bitches,TIN
83918,@user @user this pope is a dope!,TIN
62148,"@user @user she says she is deeply religious"" ... she did not say ""which"" religion  ... satanists are very religious  ... peace""",TIN
71433,@user @user @user how the fuck can he detect an attitude through a text bubble?,UNT
99078,@user @user @user shit up,UNT
71527,@user fuck you are killing me lately  face with tears of joy ,TIN
44826,"@user the problem is, the people who will read this and go oh shit he is a cunt"" already think he is. the rednecks and retards that already support him will believe it is fake news.""",TIN
69245,you can draw a straight line btwn ppl who think:  @user is truthful msm lies kavanaugh is treated unfairly cody wilson was set up zimmerman was right a wall is good refugees are terrorists black lives matter is racist reverse racism is real kap is disrespectful maga,TIN
43388,@user hope it’s full of pot holes and smells like shit,TIN
72446,"@user sex games will make you feel like you're actully having sex or, as ign would describe it it really makes you feel like you're fucking some whore in an alleyway""""",UNT
75997,@user you mean exactly like conservatives are attacking this current victim??,TIN
42778,@user idc if you suck i just wanna have fuuun,TIN
11950,just vote for god sake and move on.  it be a non issue in 3 months. do not allow libtards to veer you into the trap.  harden the fuck up and let’s go! seriously  kavanagh  scotus  maga,TIN
84359,"2/5 basic argument: canada passed gun laws, but all gun crime did not stop. therefore.... gun regulation is ineffective. only source for grand claim that gun control is an expensive failure and does not have a measurable effect on crime"" is article by gun advocate gary mauser.""",TIN
84187,@user @user why ! do the gun control people believe legal owners are not following current laws ? you fools. it is about making the citizens of the usa defenseless.,TIN
99586,@user @user son please don’t make me cry today because i never saw this shit,UNT
39056,@user i’m a sick fuck i like to quick fuck,UNT
27416,@user communist elite roger goodell is teaching a lowlife ethics class to his daughters. shameful shameless left wing nut ruining the sport of football instead to teamwork and values to the flag,UNT
35902,@user @user you realize how useless your argument is? if you drunk drive you get arrested. you're punished. if you kill someone while drunk driving that is murder. there are rules and regulations and safety precautions for both drinking and owning and operating a vehicle. we need gun control,TIN
67707,@user house of flowers!!!!! shits crazy,UNT
74330,@user @user you have a dick? damn didn’t know bhadbhabie was actually a bhadtranny,TIN
81591,@user things are definitely fucked up when you need to state the obvious like this. conservatives are needed just like liberals are needed. one without the other is faulty.,TIN
40470,@user @user except for the little attempted rape thing he is just a wonderful guy,TIN
91317,@user @user first law — sensible fucking gun control!,UNT
57421,@user he is not qualified.,TIN
12052,@user @user maxine needs to consult a shrink coz she is suffering from trump syndrome,TIN
41007,@user she is 100% lying. but you don’t understand the mind of a leftwing nutjob liberal. they are a cult. money means nothing to them. it’s stopping trump by any means,TIN
67428,@user @user @user i love it when the liberals say the word debunked kind of like when hillary said it and she said it with such anger and forosity you knew she meant it but it was all bullshit..,TIN
50688,"@user does this line sound familiar it is too soon to talk gun control""? this the the typical nra funded gop response to nra sponsored mass murder.""",TIN
77015,@user @user she is a sick corrupt ignorant moron!,TIN
72536,@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user just keep putting your violent liberal antifa with their kkk hoods beating up strangers they know nothing about out on the streets for voters to see. that will do it. voters love violence &amp; lunatic liberals out of their minds.  take to the streets violent liberals!,TIN
25533,@user not really. gun control limits one capability to personally safety. it makes it even harder for good people to buy guns legally. it will even make it hard for women to obtain guns for self defense. just keep a simple background check system we already have.,TIN
27335,@user @user god thing we have beto in texas. he is for decriminalizing crossing the border. he is for reasonable gun control for texas citizens. someone could get hurt if citizens try to defend themselves. poor arizona you need a beto of your own.,TIN
74318,@user i don’t care how good a player he is if i owned his club i’d suspend him for a year make him train with the youngsters to tell them what bad looks like set the example,TIN
66464,alaye turn if your maga don pay,TIN
35874,@user @user conservatives would do anything to eliminate the value of laborers in this country. people worked and died for this holiday. don't want to see it lost to some fake constitution worshiping by people who do not value the constitution in any way such as the far right.,TIN
12789,@user chicago has record number of homicides! their gun control laws are not working!,UNT
42141,"9/9 push a narrative. remember it's their place to tell us what to think. well i'll gladly be, as hillary said a deplorable"", ""irredeemable""  or as gropy joe  just said, ""dregs of society"". tells us all how they feel about the middle class, christians and conservatives. vote red""",TIN
19303,"@user hallo please find the unroll here: thread by @user 1. moore's failure to deal with the foul smear against him, is a good example of how the new rules could apply. the firs […]"" fake news maga http see you soon.  robot """,TIN
60929,@user look up kavanaugh  stop this shit!. maga http,TIN
29049,@user  face with tears of joy that zombie walk was a little scary. remember when that zombie said he was going to eat shon’s butt skull ,TIN
80826,@user i knew i wouldn’t like what he did but i never ever thought that every single republican but sit by and let him do what he is doing now regarding everything that you mentioned in your tweet pretty,TIN
16755,@user he knew the email were released earlier! just pandering to his ignorant base,TIN
93365,@user oh i never had any doubt.. read all about the dirty wars too..he is a slovenly pos.. jesuit who worships satan..,TIN
37866,@user calling it something different still a pac.  you are for  no borders= no country  higher taxes gun control socialist removing ice you work for illegals for brac no family texas values we arent california like jones u ppl dont even live here. stay in dc,UNT
23352,@user antifa simply wants us to kill them. by the way. most of us carry a back up. and a knife,TIN
11095,ain’t getting no pussy huh? http,UNT
13966,@user @user occupy wall street.....where women got raped,TIN
72803,@user you are a disgrace,TIN
28296,"@user sadly, you blew it in this interview.  you are, or will be, bought.  you did not pass the litmus test"" for what a real progressive is....you have mistakenly alienated what's left of the dem base, thanks to hrc,  and you need us, know it or not. http",TIN
75968,@user @user too bad antifa crashes gop townhalls.,TIN
38422,@user @user @user @user kamala harris is rapidly gaining a reputation as the most dishonest senator,TIN
63235,hanoi jane fonda campaigns for gun control measure; will it backfire? -   liberty park press http,TIN
45414,@user no one is mistreating her but you are all mistreating kavanaugh. this man may be innocent but you liberals are jumping on this just because you hate trump. so you all do the right thing and after 36 years it's her word against his so there is no contest.,TIN
90806,@user you're on fucking drugs my dude,UNT
99766,@user @user @user she is a complete idiot clown face  pouting_face:,TIN
15485,@user @user and i can show you plenty of lefties like antifa getting pummeled like the weak punks they are lol,TIN
82223,@user @user so you are going to deflect away from nearly 3000 dead due the the lack of post hurricane support from the trump administration by using the deportation of a single 92 year old man? you sir are the offensive one.,TIN
10238,@user love u bitch,TIN
51617,@user this is so fuckingndbs funnyhejs,UNT
98538,@user help! i already have a verify account but when i try to use it it wants further details (passport) which i don’t have with me. so i phone instead and after two minutes of pointless messages it tells me you are busy and hang up!!! what rubbish service.,TIN
48692,@user @user @user you are such a lier and all for money. nobody wants “ francoism” here in spain! except ppl like you and your fascists separatists friends to smoke screen all the money embezzlement here in catalonia! why all your friends are with vlaams belang? &amp;the italian nazis? nazi http,TIN
40054,@user he is an egomaniac and doesn’t like to lose so he will spend money for free agency and his drafts are better,TIN
15577,@user @user @user @user @user @user @user @user @user @user @user @user why to the cowards not list antifa on their profiles. cowards or terrorist or both... i’ll go with both!,TIN
83927,@user booo.  hooo hoo  who raised these spoiled brats ?,TIN
49864,@user @user he is nothing but a left wing unhinged liberal jerk!!!  he needs to shut the f-up!!! 8yrsof him was a life time of bs!!!!,TIN
32504,@user you are missing brains?,TIN
17590,@user @user very disturbed by how this platform has become like a dictatorship from the soviet state.,TIN
64423,@user @user this is dumb! what is the point?,TIN
39865,@user fuck bfa im going back to rift,TIN
58318,@user bite your vicious tongue!!,TIN
99197,@user  face with tears of joy   face with tears of joy   face with tears of joy  you are delusional http,TIN
85813,@user kkk and antifa both hate groups created by the democrats,TIN
42594,"@user @user daniels said her job does not reflect her character, really. she is a cheap, sleezy porn lap dancer. the is no high road"" to take in that type of job""",TIN
62926,@user @user @user @user tweet is directed at him.  i can care less about whatever it is he is blathering about.,TIN
35683,/63 more evidence liberals only goal is to sabotage nafta to make trump the enemy and to get trump hate vote in canada for election 2019.   http,TIN
84074,@user @user @user fk river you are a sick individual. get a life or make the world a better place or end yours. no loss trash imho,TIN
42883,@user gotta keep that gun control law to get those terrorists,TIN
43409,@user @user @user @user @user @user @user @user this sounds as relevant as the march in mumbai by the woke snowflakes for gun control face with tears of joy . abortion in india is legal and only the woman's choice is required. take your circus elsewhere. instead take up the issue of oppression of hindus in india. this is at least relevant.,TIN
84054,@user @user @user supporting an apartheid state which commits international war crimes. shame on you.,TIN
67471,@user unfirtunately i have seen hispanics justifying shit from trump. i argued with two family members of mine who believes trump did helped pr a lot.   and i have a relative who he is a trump fan  &amp; agreeds that the majority of immigrants that come are bad.   it is upsetting,TIN
47552,@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user i havent checked it so i cant say anything.,TIN
76221,@user crooked hillary are you drunk again?  go back to bed granny.trump train maga deplorable s dreg of society,TIN
90064,@user @user @user the bigger problem is liberal gun control nuts that want open borders to try and ‘cleanse’ a society from established cultures. then create a ruling class or a communist structure that has been proven to fail. england is now a muslim breeding ground. shameful,TIN
58600,@user shocking almost all liberals are crazy and insane since that clinton witch lost they’ve become unhinged deranged  and a bunch of damn crybabies stop acting like children and grow up,TIN
66104,@user @user i'm talking about someone from a historical background and heritage of guns. she a roman catholic... they are generally all for gun control. you do your research sir.,TIN
91479,"a pittsburgh antifa cell that is conducting weapons training to fight racists in the streets"" openly embraces mass murder. the ""mlm"" in that graffiti stands for marxist-leninist-maoist. mao's communist regime killed 45 million people in the venetian ballroom, at capacity.  united states """,TIN
10987,"@user @user well, see, if i start talking at dana about sensible gun control laws and she ignores me (or calls me a tragedy dry-humping whore"" as she did @user then we aren't having a conversation. i'm just talking into the void.""",UNT
30122,@user @user coming from a guy who should be arrested and charged as an accessory. i hat a deranged individual.,TIN
68505,@user it really is unbelievable that he feels it’s ok to call citizens worse than deplorable. he’s nuts. no wonder ppl are running to reps. he obviously thinks he is way better than us. time to go away mr. biden!,TIN
85878,@user @user you’re in embarrassment to the republican party! glad you took the cowardly way out and quit!,TIN
13874,@user @user @user here your proof!  our african  united states  friends don't get free college.  the demoncratic are putting illegals over  united states  ppl. these antifa ninja turtles running around acting like jihadist and never lived a real life experience. most of these antifa colleges kids are white privileged,TIN
45517,@user qual? http,UNT
64790,@user @user @user almost every one i talked to at work today said fuck canelo. he is the new mayweather,TIN
66185,@user i hope it was. fucken dinosaur thought he steinbrenner  face with tears of joy  face_with_tears_of_joy:,TIN
44791,@user you are a dirty cum dumpster,TIN
91706,@user @user @user @user name the social injustices caused by the gop and the death of anyone caused by members of it i dare you. how many people have lost their lives to the idiocy of gun control?,TIN
65418,@user that solved the problem in chicago alright!!  i wish these “leaders” would think up something different to get attention.   gun control is getting old.,TIN
32266,@user @user careful now soyboy stickman. your arms might fall clean off. dweeb.,TIN
83314,@user @user @user innocent people don’t resign. we know liberals love sexual predators. that is why you are ok with keith ellison assulting several women with police reports to support it.,TIN
55015,@user i see boobs lol  face with tears of joy  winking_face_with_tongue: face blowing a kiss  smiling_face_with_halo:,UNT
58476,@user he is a knucklehead.  he is not making good decisions.,TIN
57412,@user @user gonna suck with all that gun control,UNT
13150,@user @user @user @user @user sir i know the difference pretending to be someone else is lying who you are the age where you from etc etc etc. but thats not the point the point is a lot of people are doing both and they been doing it since forever to kill their victims. and it sucks!!!,TIN
34027,@user @user no one gives a shit and no one will miss her! sorry @user will! http,TIN
63305,@user he’s more qualified than all of you obama folks put together!,TIN
74015,@user sorry but bloodsuckers are bad almost as bad as elves like you are dating an undead monster who cant be controlled and even if they can be controlled you'll die before her and make her have mental issues,TIN
51497,@user @user @user @user principled conservatives know canadian liberal media 24/7 @user hate news is only to help justin trudeau   it’s obvious   you’re one who’s being manipulated and that hurts canada.   read my 60 pinned tweet thread for explanation.  i see you ignore trumps support israel,TIN
60683,@user wake up black americans!  maga kavanaugh vote red trump trump2020 walk away kag trumptrain 1a sunday thoughts hurricane florence hurricane florence2018 bolsonaroeleito1lugar bolson aro presidente bb blackout bluewave blm black excellence http,TIN
35211,@user @user be safe you fucker,TIN
89826,@user @user paid protesters. vote dems out  kavanaugh,TIN
98495,@user @user @user @user who is fawning? and who are you to decide who is and who isn't reasonable? it is fully possible to be reasonable and still be wrong. i'm guessing you have never watched daves show and are going by what you have heard from people you are fawning over.,TIN
19155,@user @user we do! that’s why donald trump is in office! all the democrats and a good portion of republicans are the shadow  government! you are complicit in this! you are a globalist ( international communist)!,TIN
40381,@user its clear you wouldn't listen anyways since you are more interested in arguing over the non existent racism of that tweet rather than calling out the ignorant white girl on display,TIN
59086,@user excommunicate the guy. that’ll teach ‘em.,TIN
38025,@user oh cool. alana found the one person dumber than she is and retweeted him. nice move.,TIN
53328,@user another war “hero” speaks out united states  cuba: united states  cuba: united states  cuba:,UNT
29462,@user it doesn’t go far enough. jr. you are going to jail....treason....,TIN
31107,@user @user are you talking about me? i’m more green than maga.. sorry if my twitter grammar isn’t up to par for you.. my eyes are bad.. maybe you’ll critique my latest article too please.. i don’t have well-paid editors so i’m sure i do slip  http,TIN
17971,@user isn’t the coalition for gun control headed up by the lady who was turned down for a job because she was a bully?,TIN
34698,actually nvm dc animated films are the shit,TIN
99287,@user holy shit this is sick  0,TIN
77413,@user clown who cares about you or the nfl.  nfl free sundays,UNT
79227,@user @user of course he is! the corrupt democrate party is at stake! maga  wwg1wga,TIN
27769,@user do really even care what comes out the his foolish and annoying mouth? go home david and let the adults maga,TIN
72836,"@user @user @user yeah! liberals are all look at me! i'm a victim just because a man held me down, covered my mouth and tried to rip my clothes off to rape me. boo hoo. and his friend turned up the music too loud to cover up my screams and it hurt my widdle ears""  get over it already, amiright?""",TIN
31263,@user did she make some sort of sexual or foul joke? liberals really like making her do that,TIN
76422,@user folks not a protest against our great president.  this was pure and simple a way to bring on more gun control.  weapon on campus ( gun free zone) carried a concealed weapon (illegally).  this guy just trying to cause more gun control otherwise he'd of shot himself in the head.,TIN
37302,@user @user i’ve been complaining about this shit all tournament long. they think people in usa care more about roger federer favorite food than they do watching americans play. it’s such a turnoff that i turn the channel,UNT
10414,@user @user @user he. is. a. sociopath.  they are incapable of feeling empathy. period.,TIN
84020,@user @user @user @user @user no we don’t! there has been videos of trump supporters blocking kkk and sending them away! we don’t accept racism. he said “there are fine people on both sides”. that includes antifa but go ahead and pick and choose your information.,TIN
40934,@user @user @user @user @user she can’t remember when it happened she can’t remember where it happened she can’t remember how she got there. she is a liar and a feminazi who will go to any lengths to smear this man. she is a liar.,TIN
58847,@user this gave me fucking heart palpitations i'm shaking as i type this,UNT
73619,@user @user steroid girl in steroid rage,TIN
17581,@user she is the size of a stadium,TIN
39211,@user @user serena was outplayed &amp; acted like a spoiled brat. she is not above the rules,TIN
63140,@user @user sending commiserations to you for those cardinal losses with this brioche cinnamon roll picture. http,TIN
12887,@user bull shit...  stop putting words in people’s mouths.,UNT
49816,@user why do all crazy liberals have crazy eyes? lol http,TIN
42532,@user i still want him to fuck my pussy with a rake. http,TIN
78004,@user until its your ass in the hot seat  walk away wwg1wga pizza gate q a non hivites maga eagle one to want a @user @user  .,TIN
89257,@user who the fuck are you?,TIN
49656,@user anyone is a target for the leftist liberals. goal? decent god-fearing conservatives will pass on gov service! result? the country is harmed! congrats to liberals - your antifa anti-america blossoms!,TIN
48221,"@user but sis paul mccartney loves venezuela's dictator, iran's leader, syrian president,"" putin and other leaders who rule with terror.  he only has bad things to say about our beloved president donald j. trump!  go figure? @user @user @user",TIN
53966,@user any texan that would grant automatic citizenship to illegal immigrants should never be elected.,TIN
88646,@user @user @user you are flawed by looking at a large problem through a narrow lens.,TIN
13683,@user @user it's a trap. conservatives know as soon as they go public they're on the termination list.,TIN
86962,@user @user she is just spewing sh*t bernie's robot what a lie they will say &amp; do anything and what she is going to do for district 14 not a da*n thing socialism don't work that way they suck all up.,TIN
26402,@user rest in pussy,TIN
99057,@user @user @user @user *accept.   i don’t hate men. i don’t hate conservatives.   i hate stupid. and i hate hypocrites. and the fact that you think being a conservative matters at all in this matter means to me that you are not so much into law and order as you think you are.,TIN
40662,@user fuck the nfl,TIN
61616,@user behold all the conservatives who deliberately ignore the fact that the ok gesture used to be benign but now is co-opted by racists to signal they're down with white supremacy. much like swastikas were benign in asian countries (&amp; still are) but were co-opted &amp; ruined by nazis.,TIN
64330,@user he is a moron,TIN
74804,@user guys ugly and unhinged.,TIN
12952,@user bitch i’m in the hood serving junkies in a maybach !!!!  face with tears of joy  face_with_tears_of_joy:,TIN
73041,@user @user lock him up!  he is insane!,TIN
37633,@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user picked up some fire og today. it's really good but it's ugly as fuck. i almost passed on it but he smoked a j with me and it's fuckin fire. wish we could share a bowl my brother  victory hand  green_heart:,TIN
60323,@user me too is the best weapon the liberals have because there is no due process .. its all disgusting ... and woman are the ones using it as the weapon .. shameful and typical liberalism .. use emotions for their own benefit ... @user  poster child for using woman,TIN
95696,@user bono sucks,TIN
77688,@user did you go to the south side where thousands have died? strictest gun control policies in the country and they don’t work.,UNT
36425,@user hope they continue to crash @user,UNT
54620,@user what the fuck...,TIN
47720,@user omg!  what a disaster that would be!! she is the most incompetent person,TIN
76898,@user same i just want to win so i can finally have a good pc and shit post in full body in vrc,UNT
22361,@user i love that feeling that u get from going from blues to purples. the discovery of new sexy loot!,UNT
15130,@user @user fuck those terrorists in the ass!,TIN
80635,@user this is the most ridiculous tweet i’ve read today. comparing the traitors that are the cpc to the liberals is like saying the democrats and republicans are two of the same. grasping on straws. pathetic,TIN
99547,@user orourke is just one more ignorant gun control freak........don’t know what they are talking about!!!!,TIN
54509,@user @user @user @user fuck yeah!!!,UNT
70550,@user i always found liberals and progressives to be the spartan ones. all the socialists i knew wanted to live as well as they could afford,TIN
23308,@user @user then why the fuck did they elect him,TIN
41538,@user @user @user @user @user @user @user @user @user you said that if my speech offends someone then i should be fined/jailed.  i asked if you should be fined if you wanting gun control offended me,TIN
94545,@user this is bullshit! some crappy pop star in philly instead of the fresh prince &amp; dj jazzy jeff! all of america needs to take a knee over this,TIN
67585,"@user @user @user gawd you are missing the point so hard. yes she could have. point is she is expected too. the responsibility lies solely on the woman in our culture. the man is not berated for his actions. the woman is. listen to you silly girl"" you are part of that culture.""",TIN
87451,@user you are a bloody demon you don’t need to summons one,TIN
12791,@user a resounding no!  united states  maga,TIN
48185,@user i do not know who these pos nazi liberals are &amp; don't care to know.   everyone of the hollywood elite can &amp; prob will go to he!!.,TIN
24403,@user so sister fucker...name one single thing obama said that was inappropriate?,TIN
35430,@user @user is he?  does he know this?  you sure he's not out golfing??  or maybe tweeting like a lunatic.  i bet he is planning his next maga ding dong rally.  he was never president.  you are just to brainwashed to realize that.,TIN
42402,@user @user and yet he is allowed to. congress is supposed to be a check on this clown. if we get control of congress you folks have to write some laws to prevent this happening again.,TIN
64671,@user she is maaaad annoying!,TIN
46947,@user niggas wellin if they wanna live in a world with endless world wars and death and chaos. my hero is literally anime x-men,TIN
75391,@user @user @user @user hes comin for ur woolly bitches,TIN
20599,"@user just like a plantation, white liberals have black people under their thumb and any black person that tries to get out from under their old order"" is considered one of them uppity negroes, too smart fer his britches. they get all the other good lil negroes to teach em a lesson.""",TIN
51146,leftists and commies in the usa are going to get a little bit riled up me thinks?!   grinning squinting face   maga mb ga mcga socialists lefties conservatives patriots mega trump democrats republicans http,TIN
41659,@user @user people died in puerto rico because of their government’s corruption !!!!,TIN
36253,@user the game sucks,TIN
74411,@user eat my ass oh my god you better be lying,TIN
40536,@user @user @user every day her iq gets lower and lower more wanna be nazi barbie is going to be a pile of maga goo on the bottom of the set soon enough .,TIN
80505,@user @user @user now what are you ?? a liberal ?? intellectual ?? you are nothing but a bigot. shamelessness at its peak.,TIN
66995,@user you are being unkind to the pin!!!,TIN
18365,@user most men are decent and respectful so how is it that the so-called conservatives have such a knack for finding and elevating sexual predators?,UNT
20144,@user lolol god he is such an a**hole.,TIN
63492,@user @user i have a better idea                      mr guterriz or whatever his name is should resign &amp; go the hell back to wherever the hell his people came from for the sake of this country!!!!!!,TIN
16502,mogg: jacob rees mogg calls for @user to chuck chequers now.   'chequers pleases nobody other than the prime minister herself.'  http bbc sky lbc @user @user @user @user @user @user @user @user tory tories,TIN
25270,red wave a coming!! that's ok tho. no conservative will harm you b/c of your political ideals.  cant say the same for liberals tho. liberals can be vile and nasty to opposing views. http,TIN
91468,@user as it gets closer to november the left is in full on panic mode their talking points will forever be 25th amendment. ok idiots let’s see you try it.,TIN
64417,the beauty of the view is that no one pretends not to be a leftist.  @user maga,TIN
51162,@user can’t rehabilitate a pervert zero tolerance so disappointed in this pope,TIN
59665,@user @user i know exactly how it works. they steal money through regulations and taxes and the people can't do a thing about it because the government has the monopoly on violence. why do you think democrats desperately need gun control? they want even more power over the people.,TIN
22890,@user @user we don't watch any nfl games. this guy can shove it in his pie hole.,TIN
32374,@user they're all democrats right?   they're not hiding it anymore! fake journalists  fake news  no honor maga,TIN
30862,lethargic voters get what they deserve! aggressive voters maga http,TIN
81082,@user @user @user fails to realize he is the party of @user and antifa. a complete lack of self awareness. these people are dangerous. enemy of the people,TIN
76327,@user democrats will let animals like this out all over the country if they get power back.,TIN
21905,@user @user the one where democrats have controlled major cities for so long they’ve bankrupted them and left the minority’s and others in such desperation that crime is their only alternative to life. instead of hand outs maybe they should teach a better way.,TIN
22263,@user trump doesn't want to have the fbi investigate dr. ford's claim b/c ivana trump  reported that trump raped her.  a culture of dirty old sexual perverted men in the gop and neo liberals doing the same thing to dr. ford as they did to anita hill. white men have no respect for women,TIN
25505,@user what a freaking ass.,UNT
81640,@user yes mothers now this is what the deranged left will make you do to your little boys! are we really going to let this happen? pure evil! vote dems out maga 2020 confirm judge kavanaugh @user http,TIN
75253,@user when is enough enough? this is abhorrent and inexcusable. your fearless leader seems to have forgotten that he is a public servant. http,TIN
54454,@user oh no you guys dont censor the right at all...fucking hypocrites http,TIN
65506,@user what if the rape never happened and she is lying? why is her word gospel? many women are gold diggers avengers and liars.,TIN
33861,@user i like that after dating for 8 months you finally understand it when i cringe at the word cock lol,UNT
43851,@user @user @user please get off first take! you yell wayy too much and you seem like you are being a asshole. when you are on set i litterly can't hear anything but screaming. its obvious @user dont like you and @user and @user was like dude stfu!!,TIN
78274,@user doesn't surprise me. texans hate liberals w/ soros backing.,TIN
52917,&gt;tfw she is a lesbian,TIN
90303,@user gun control nuts are not allowed to be protected by the very thing  they supposedly despise. she can use a knife. disarm harris now,TIN
17763,@user @user you keep telling this lie. i think you liberals believe yourselves. focusing on those who need t most yet you have how many million sitting in the veterans budget with no intention of funding them.,TIN
44577,@user zimmerman belongs in prison for killing travon martin.  florida needs to change its gun control laws.,TIN
85715,"@user liberals sure love to spend other people's money !!!!!!  hope and change""  really works well for the obamas who are multi millionaires.  their fortunes have really changed for the better !!!!!!  if liberals have any brain cells left, they'd vote for president trump !""",TIN
16298,@user @user these are sick ass people http,TIN
27890,@user @user i’m sure the air that he is breathing is also bad.,TIN
78055,@user @user @user exactly. i haven’t watched in two years and i refuse to. as a former @user fan i think jerry jones is a disgrace to the people who have helped make him as rich as he is.,TIN
30006,@user what will german’s will give us? gun control ?,UNT
37835,"@user @user @user @user kate, gun safety"" is just a code word for gun control. there isn't anything ""safe"" about gun control. it just limits law abiding citizens. law breakers ignore all laws. wake up! you folks in mn need to get off the liberal wagon. vote for patriots only ... vote red!  latin cross  statue_of_liberty: locomotive  anchor: united states """,TIN
43764,@user @user @user @user @user you are under a delusion if you think calling hrc backers idiots is attacking the messenger. they are not the messengers they are the ones that signed for and took delivery of the message. but that was packaged and sent by the dnc.,TIN
73092,"@user @user @user reputation? reputation? she schitt her reputation away by being an antifa activist! just like good old v.i.lenin said - a scoundrel may be useful because they are a scoundrel""!""",TIN
86499,@user watch me catching a plane to hungary only to beat your ass,TIN
41278,@user @user @user no just imagining if we found a picture of bret holding a woman like this. liberals will go insane,TIN
90853,@user @user ciara has stopped me from doing so much dumb ass shit god bless that woman,UNT
82873,@user @user @user @user @user  aaron finding the sending if a locomotive funny. he is aware it symbolises the trains jews were sent to their deaths on.,TIN
34690,@user you voted to trigger article 50. you are complicit.,TIN
26379,are all the republiklan maga wearing traitors going to dig through their childhood toy chest just to post videos of burning ernie &amp; bert dolls? ernie and bert sesame street toad mario kart traitor trump traitor toad,TIN
69013,@user @user @user liberals complain of not having time to evaluate records but they sit on an anonymous letter for weeks and wait like a criminal to assassinate the character of a good man at the end.despicable. @user @user  @user  @user  @user,TIN
49837,@user @user jesus christ. liberals start young with their brainwashing,TIN
23227,@user don’t watch moron movies,TIN
45691,@user another has been trying to get back in the spotlight paul mccartney go back to england shut up,TIN
41289,@user creepy joe with roaming hands for little girls is one of the most noncreditable  demonrats i have ever seen. he &amp; jill won't talk about all the disgusting pervert actions of his just their hate and disapproval for conservatives and trump. like hillary just shut up and go away.,TIN
25227,@user good lord this woman is a dipshit !,TIN
21560,@user pants drooping below the ass...,UNT
49028,@user @user @user ha ha yes fuck yes  face with tears of joy  smiling_face_with_horns: red heart ,TIN
49887,@user @user @user @user red roses swarm.   conservatives pounce.   we need our own verb.,TIN
82852,@user the monuments that will be torn down in the next 10 years?  much to the consternation of we conservatives,TIN
16886,@user @user y’all bitches psycho,TIN
91612,@user lol fuck you,TIN
22473,@user he is most impressive at corruption and lies.,TIN
71941,@user and he took away the constitution from us.  congress refuses to restore it to us why is that?  article 4 sec 4 was taken away..  and because of that there are no gun control laws anymore. obama is a stupid man,TIN
66728,@user @user far left antifa just a bunch of bullies who get brave when in a mob confronting a few  seems everyone is a nazi if they have a different opinion,TIN
13052,@user fat ass.... heart attack city..... keep eating fat ass....,TIN
90426,@user @user she is the daughter of her parents.  all illogical hypocrites.,TIN
98962,@user congrats naomi! u deserved to win. u showed true sportsmanship during serena’s meltdown. i would like to apologize for her behavior. what an embarrassment for the us. she should have been ejected for arguing with the side chair. she thinks she is superior but she’s not.,TIN
85383,@user @user let's use the treason laws to remove holder from the planet...,TIN
19119,@user i will beat your ass.,TIN
60876,@user because obama has zero accomplishments. he is the worst president r leader of any country hands down. it shows the liberal lunacy when they worship a total loser. they don't know what they want..no party goals. nothing except complain about trumps accomplishments. fu*k liberals.,TIN
99724,@user god did not appoint trump. the devil appointed him and i will make sure i do my part to make sure he doesn't get reelected by voting.   he is no pious man and definitely not even spiritual.  he's the scum of this earth.,TIN
24532,anything will help.  thank you patriots maga and if you dont hear from me thanking any who help and share its bc im about to loose signal out here in the rain and batt will die so i gotta get to a place to plug in. thanks again folks and god bless http,TIN
10867,@user @user i thought you said the nyt was “failing” and “fake news”. so this can’t be true; it’s made up!,TIN
