id,tweet,subtask_a
76221,@user crooked hillary are you drunk again?  go back to bed granny.trump train maga deplorable s dreg of society,OFF
38491,@user looks like the jokes on liberals again.  fort trump poland booming economy http,NOT
90064,@user @user @user the bigger problem is liberal gun control nuts that want open borders to try and ‘cleanse’ a society from established cultures. then create a ruling class or a communist structure that has been proven to fail. england is now a muslim breeding ground. shameful,OFF
42573,@user @user are you suggesting brazil doesn’t have a high crime rate?  there is about 10x as much money trying to push gun control than there is nra money.,NOT
58600,@user shocking almost all liberals are crazy and insane since that clinton witch lost they’ve become unhinged deranged  and a bunch of damn crybabies stop acting like children and grow up,OFF
27842,@user schiff- you are the swamp.,NOT
81736,q a non great awakening  awake yet?? it was a setup from the beginning... and most liberals know it..   they just don't have the morals to accept it!!  http,NOT
67416,@user @user @user @user @user @user @user @user antifa has no place in anonymous. no censorship. http,NOT
66104,@user @user i'm talking about someone from a historical background and heritage of guns. she a roman catholic... they are generally all for gun control. you do your research sir.,OFF
41174,@user that’s what we need. a nationwide vote on gun control. let the people vote for a bill and force congress to pass it if it’s the will of the majority. power to the people,NOT
91479,"a pittsburgh antifa cell that is conducting weapons training to fight racists in the streets"" openly embraces mass murder. the ""mlm"" in that graffiti stands for marxist-leninist-maoist. mao's communist regime killed 45 million people in the venetian ballroom, at capacity.  united states """,OFF
10987,"@user @user well, see, if i start talking at dana about sensible gun control laws and she ignores me (or calls me a tragedy dry-humping whore"" as she did @user then we aren't having a conversation. i'm just talking into the void.""",OFF
65807,"@user @user @user @user @user antifa is a left wing"" inspired group.""",NOT
30122,@user @user coming from a guy who should be arrested and charged as an accessory. i hat a deranged individual.,OFF
45869,@user what if the law is reasonable gun control?,NOT
88575,@user @user she thinks she can run for president.  these democrats seem to always forget there is video tape of all the stupid things they do.  she is irrelevant!  scotus will be confirmed and america is on the path to recovery from the 8 years of obama! smiling face with sunglasses  united_states: united states  united_states:,NOT
49800,@user conservatives basically want some kind of harrison bergeron scenario where public universities are forced to pretend charlie and candace are functioning adults.,NOT
48218,@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user i dunno. i know who he is but i don't interact directly with him a lot.  man shrugging ,NOT
64620,@user call is normal  thing tho cos you even call your friends she should sub for herself she is not yet your responsibility to start buying data  outing?  dunno grinning face go for lowcut girls them full my hometown  smiling face  smiling_face:,NOT
68505,@user it really is unbelievable that he feels it’s ok to call citizens worse than deplorable. he’s nuts. no wonder ppl are running to reps. he obviously thinks he is way better than us. time to go away mr. biden!,OFF
20516,...wasn't great but he is still the best i've seen...my money is on thed ab's winning both the rugby championships and the wc with beauden barrett to play a starring role. http,NOT
85878,@user @user you’re in embarrassment to the republican party! glad you took the cowardly way out and quit!,OFF
97875,@user donald trump has always been a dangerous animal to the defeated liberal left demonrat and communists like brennan.,NOT
13874,@user @user @user here your proof!  our african  united states  friends don't get free college.  the demoncratic are putting illegals over  united states  ppl. these antifa ninja turtles running around acting like jihadist and never lived a real life experience. most of these antifa colleges kids are white privileged,OFF
45517,@user qual? http,OFF
96394,@user no he is waging war against you &amp; all of the horrible things you have done.,NOT
64790,@user @user @user almost every one i talked to at work today said fuck canelo. he is the new mayweather,OFF
79207,@user all trump's fault i guess http,NOT
70229,@user @user we are the judge dredd's of our nation. tuesday morning wednesday wisdom wednesday motivation wednesday morning maga kag  make america great again keep america great america first 2a 2adefenders when libtard democrats call you..via right arrow   @user twt: http http,NOT
66185,@user i hope it was. fucken dinosaur thought he steinbrenner  face with tears of joy  face_with_tears_of_joy:,OFF
44791,@user you are a dirty cum dumpster,OFF
74791,@user the far left antifa are the real fash .cowards that hide behind masks and attack anyone who has a diff opinion they even confront not only the old and the vulnerable but children as well,NOT
66874,@user he is asleep.   am i that boring??,NOT
21280,@user looking forward to a show where you invite callers who regret voting for the federal liberals on 2015.,NOT
85180,@user @user you are really enjoying  loudly crying face ei,NOT
91706,@user @user @user @user name the social injustices caused by the gop and the death of anyone caused by members of it i dare you. how many people have lost their lives to the idiocy of gun control?,OFF
65418,@user that solved the problem in chicago alright!!  i wish these “leaders” would think up something different to get attention.   gun control is getting old.,OFF
15227,@user you’re a bye week,NOT
32266,@user @user careful now soyboy stickman. your arms might fall clean off. dweeb.,OFF
59118,come on maga,NOT
20103,of course spooky dude is connected to kavanaugh hit job http   maga  tea party  trump train  c cot  pj net  trump2018  kavanaugh  kavanaughconfirmationhearing  confirm kavanaugh,NOT
81403,@user it’s still here at 753. if someone did this to her or her family she’d be enraged. she is what @user has let loose.,NOT
24482,@user they owe the christian conservatives and the koch bros. this nomination.  this specific nomination.  for a reason.,NOT
83314,@user @user @user innocent people don’t resign. we know liberals love sexual predators. that is why you are ok with keith ellison assulting several women with police reports to support it.,OFF
81938,@user i think the reality is that he is ‘truth phobic ‘,NOT
45820,@user and the unexplained 42 murders associated with her mother are pro christian?,NOT
55015,@user i see boobs lol  face with tears of joy  winking_face_with_tongue: face blowing a kiss  smiling_face_with_halo:,OFF
55155,@user @user in poker i would definitely move all in on this woodward bluff.  when did bob become a shill.  hope the c_i pays well bobby.,NOT
14874,@user @user yea he is. lol  sorry you  have to go through this,NOT
18631,@user there’s this specific person whose tweets r bugging me since morning .. rolling on the floor laughing  face_with_tears_of_joy: solo fan i guess ..usko har cheez se problem hai aur use shayad aisa lagta hai jaise he/she is the nly sensible one  rolling on the floor laughing  rolling_on_the_floor_laughing:,NOT
82064,libdems also have a share without their support conservatives would never have got austerity through. all for the price of plastic bags. http,NOT
58476,@user he is a knucklehead.  he is not making good decisions.,OFF
51247,@user @user ..........kindergarten for adults???,NOT
94081, stop sign  truthfeed news  stop sign   backhand index pointing right  'dems scramble and suddenly hit the brakes on kavanaugh’s accuser' maga￼ united states 2a prolife http,NOT
29028,conservatives have been playing defense way too long. enough. wake up make america great again democrats dividing and destroying america,NOT
57412,@user @user gonna suck with all that gun control,OFF
13150,@user @user @user @user @user sir i know the difference pretending to be someone else is lying who you are the age where you from etc etc etc. but thats not the point the point is a lot of people are doing both and they been doing it since forever to kill their victims. and it sucks!!!,OFF
33827,.@user laughs at conservatives on the view for suddenly being outraged by his support of democrats -- come on guys - clearly they weren't that good of fans if they didn't know who he was.   http,NOT
34027,@user @user no one gives a shit and no one will miss her! sorry @user will! http,OFF
54277,@user i never said that. i merely refuted the statement that they don’t have a tight end. virgil green is a solid tight end when he is surrounded by the talent that the chargers have,NOT
83552,@user @user @user @user source? legit only. no faux or its minions.  and just in case: antifa = anarchists. they are not left.  last: http,NOT
22913,@user my kitty you know that i love you and you are always in my minds smiling face with heart eyes  cat_face: hugging face ,NOT
15317,@user @user @user @user it's not from antifa. it was a troll created by pol.,NOT
81766,@user here she is,NOT
41930,@user @user illegal assembly   look it up.,NOT
35036,@user @user confirm kavanaugh   this folly is used to fire-up the extreme progressive base.  soros' antifa &amp; blm didn't work. http,NOT
84308,@user divine she is,NOT
48868,@user @user @user it is false. she is lying. check her source.,NOT
51349,@user we need you to do the next superhero game ... down arrow  http,NOT
61958,@user @user @user funny thing about these meme maps. south carolina and cook county illinoise have very similar demographics and populations. cook county has more than twice as many murders as my home state with all that gun control. start comparing apples to apples...,NOT
88334,@user @user as fat as he is president trump will be the last president moore ever see's,NOT
52970,@user he is still a baby,NOT
95041,"@user @user @user i linked to an article showing you why you're wrong. you're telling libertarians and conservatives"" aka the right what they supposedly believe. i'm not bigoted, it's just a pattern i've noticed that never seems to be wrong.""",NOT
91228,@user bono loves and embraces fugitive roman polanski.  that's the kind of guy he and his mates are.,NOT
71221,@user @user @user like london with land banked luxury apartments but little or no social housing built.,NOT
97698,@user @user i think collins has maybe seen the light given the threats against her from liberals lately.,NOT
89266,"@user you are more than your productivity""?""",NOT
63305,@user he’s more qualified than all of you obama folks put together!,OFF
58197,@user actually it’s only libs that actually follow up on their threats  36 cops murdered so far by libs 100s of cops shot by libs dozens of republican congressman attempted murder by libs antifa assaulting on behalf of libs  http,NOT
20797,rape culture: prominent conservatives rush to the defense of brett kavanaugh in wake of sexual assault allegation @user http,NOT
84558,@user @user video was worth it,NOT
74015,@user sorry but bloodsuckers are bad almost as bad as elves like you are dating an undead monster who cant be controlled and even if they can be controlled you'll die before her and make her have mental issues,OFF
38915,@user a thought i had watching this “does she know where she is or what’s going on?”,NOT
51497,@user @user @user @user principled conservatives know canadian liberal media 24/7 @user hate news is only to help justin trudeau   it’s obvious   you’re one who’s being manipulated and that hurts canada.   read my 60 pinned tweet thread for explanation.  i see you ignore trumps support israel,OFF
60683,@user wake up black americans!  maga kavanaugh vote red trump trump2020 walk away kag trumptrain 1a sunday thoughts hurricane florence hurricane florence2018 bolsonaroeleito1lugar bolson aro presidente bb blackout bluewave blm black excellence http,OFF
46071,@user @user let's see how many planes are turned around or crazy airport shut downs happen over next few days. maybe a drinking game? @user  wwg1wga  maga,NOT
35211,@user @user be safe you fucker,OFF
89826,@user @user paid protesters. vote dems out  kavanaugh,OFF
67976,@user @user she is!,NOT
54381,@user @user you are the deep state.,NOT
23148,@user @user see.  even liberals are in agreement!,NOT
44831,did you want or need a job maga mag a rally rules maga2020 trump supporters women for trump http,NOT
13861,@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user the bus and the kitty are not very nice individuals!,NOT
87419,@user @user @user @user he is the lord.,NOT
93678,"... ... ... she is responding to her children... zero... we have no time... you must find a way to stop elpizo."" (x, mmz2)""",NOT
98495,@user @user @user @user who is fawning? and who are you to decide who is and who isn't reasonable? it is fully possible to be reasonable and still be wrong. i'm guessing you have never watched daves show and are going by what you have heard from people you are fawning over.,OFF
81262,@user @user @user he is not,NOT
19155,@user @user we do! that’s why donald trump is in office! all the democrats and a good portion of republicans are the shadow  government! you are complicit in this! you are a globalist ( international communist)!,OFF
40381,@user its clear you wouldn't listen anyways since you are more interested in arguing over the non existent racism of that tweet rather than calling out the ignorant white girl on display,OFF
59086,@user excommunicate the guy. that’ll teach ‘em.,OFF
38025,@user oh cool. alana found the one person dumber than she is and retweeted him. nice move.,OFF
43363,@user agreed 100%. they are the majority.  and there letting the liberals dictate how they want to proceed!,NOT
21189,@user amen he is with me,NOT
89981,@user you are so loved,NOT
45805,@user and ... what?,NOT
44583,@user all liberals should cross the floor and leave trudeau all alone to implode! guy is leading  our country into financial disaster!,NOT
66492,@user he will change after mid term elections and 2020.,NOT
53328,@user another war “hero” speaks out united states  cuba: united states  cuba: united states  cuba:,OFF
55673,"@user @user soldier""   ??    more like antifa scum bag""",NOT
61554,@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user you are making the outward trappings of respect and patriotism more important than the patriotism that exists when you volunteer to serve your nation.,NOT
34778,@user ... do a few more lines moore.,NOT
59581,@user @user @user @user your comparing apples and oranges like liberals often do. we in texas are very strategic and methodical in our voting. we understand what works for texas doesn’t in voting nationally. but who we elect in texas affects the nation.,NOT
29462,@user it doesn’t go far enough. jr. you are going to jail....treason....,OFF
80718,@user @user this hurts to look at,NOT
64143,@user @user omg... it's like the ows crowd in their later years!  they still can't think/speak for themselves.  they're only allowed to parrot.,NOT
81106,@user @user @user we could help if you are london based  smiling face with smiling eyes ,NOT
31107,@user @user are you talking about me? i’m more green than maga.. sorry if my twitter grammar isn’t up to par for you.. my eyes are bad.. maybe you’ll critique my latest article too please.. i don’t have well-paid editors so i’m sure i do slip  http,OFF
14041,@user sometimes you get what ya ask for,NOT
62217,@user @user @user no school shootings in new zealand ever. suggest you do some research around countries that have unarmed police forces. their children and citizens are kept safe by strong gun control laws that are strictly enforced.,NOT
53945,project veritas james okeefe keep up the great work!  i’m sure there are many more obama deep state employees working in the fed gov against trump and conservatives.... and the constitution for that matter. http,NOT
85361,@user hell no!!!!!,NOT
31409,"@user heavenly father i ask for a hedge of protection for those in the path of this horrendous storm. may god bless the usa, the potus and the patriots of this great nation! may god's wrath fall upon all tyrants, human traffickers and those who betray our great nation! wwg1wga""""",NOT
94846,@user @user i think we have to confer with messiah. i think only she is powerful enough to turn this tide. she did empower him to win the last two majors.,NOT
85397,@user and you still defend?,NOT
17971,@user isn’t the coalition for gun control headed up by the lady who was turned down for a job because she was a bully?,OFF
37461,@user i can see a case for it based on the evidence of how appalling badly the conservatives have gone about brexit and now that we have a clear idea of what leaving means.,NOT
52407,@user another tweet to prove even further that he is a pure narcissistic sociopath!! america deserves better &amp; we need to demand better.,NOT
34698,actually nvm dc animated films are the shit,OFF
64124,@user eric smolder ex atty genl. epitome of the labamba govt. sheister.,NOT
53222,@user @user hurray! all hard core liberals in the light liberal party.,NOT
70077,@user @user @user no equip an in air accuracy mod and you are all set !! let’s the clips fly !!,NOT
64580,@user  brain  damages she is,NOT
76254,@user i have a strong feeling a high % of them will vote blue.  gun control is their main focus.,NOT
96020,"@user as you are looking out for me i see your logo i am hoping you will get off the robot&amp;are u sensitive to what has happened to me in the middle of the night my car taken while sleeping in it a tow truck removed it to empoundment i know not where late payment"" what? not true. http",NOT
99287,@user holy shit this is sick  0,OFF
41093,hey did france’s gun control hurt its resistance to the nazis? http,NOT
77413,@user clown who cares about you or the nfl.  nfl free sundays,OFF
79227,@user @user of course he is! the corrupt democrate party is at stake! maga  wwg1wga,OFF
82997,@user awesome news,NOT
27769,@user do really even care what comes out the his foolish and annoying mouth? go home david and let the adults maga,OFF
15826,@user ahhh lurch  go back to wind surfing.,NOT
72836,"@user @user @user yeah! liberals are all look at me! i'm a victim just because a man held me down, covered my mouth and tried to rip my clothes off to rape me. boo hoo. and his friend turned up the music too loud to cover up my screams and it hurt my widdle ears""  get over it already, amiright?""",OFF
31263,@user did she make some sort of sexual or foul joke? liberals really like making her do that,OFF
76422,@user folks not a protest against our great president.  this was pure and simple a way to bring on more gun control.  weapon on campus ( gun free zone) carried a concealed weapon (illegally).  this guy just trying to cause more gun control otherwise he'd of shot himself in the head.,OFF
23354,@user @user @user @user @user not strict enough? so in your world of stricter gun control shall the military go door to door siezing firearms from thos not willing to give them up.?,NOT
37134,@user just the type of skilled migrant that the liberals want to come to our wonderful country,NOT
37302,@user @user i’ve been complaining about this shit all tournament long. they think people in usa care more about roger federer favorite food than they do watching americans play. it’s such a turnoff that i turn the channel,OFF
76998,@user @user @user @user so where are all the british builders then?,NOT
38916,@user  face with tears of joy  face_with_tears_of_joy: you are too funny!,NOT
71087,"6. since he was only six year old he wanted to be the only one ... world champion and now he is forever. at the last seven or eight laps he was crying like ... we were all crying like a girl and he was crying in his radio in his car !  and "" although limited to a review of""",NOT
12244,@user attention of bigger accounts is everything on here. the smaller you are the more you vanish in nowheresland.  man shrugging  sometimes they even believe to be something better because of the numbers on their follower-count.,NOT
13085,1/2 establishment. may.  panicking. trying to get us to abandon brexit. liberals.. mps. now police say they couldn't keep us safe if we leave eu. they say we'll be bankrupt. house prices  fall. food prices rise.... http,NOT
10414,@user @user @user he. is. a. sociopath.  they are incapable of feeling empathy. period.,OFF
15456,@user @user he is u15..let me know if you have any more info on other clubs. i'm definitely interested. thanks alot.,NOT
84020,@user @user @user @user @user no we don’t! there has been videos of trump supporters blocking kkk and sending them away! we don’t accept racism. he said “there are fine people on both sides”. that includes antifa but go ahead and pick and choose your information.,OFF
33351,@user @user doesn’t compute!,NOT
63594,@user @user @user are you wanting gun control for leo’s?,NOT
88189,@user he isnt aware of anything; he is just that handsome~,NOT
36311,@user buck and spiderman http,NOT
40934,@user @user @user @user @user she can’t remember when it happened she can’t remember where it happened she can’t remember how she got there. she is a liar and a feminazi who will go to any lengths to smear this man. she is a liar.,OFF
85258,@user @user @user @user @user what freedom do you have that people who live with gun control don’t have?,NOT
19215,@user be carrful he is smol,NOT
94438,@user look who's talking. maga,NOT
15428,@user @user @user really good news for us conservatives in texas. gives repubs supermajority in senate.,NOT
30015,@user great question. what say you @user @user antifa working within our government and paid for by taxpayers? @user @user @user @user @user @user @user @user,NOT
58847,@user this gave me fucking heart palpitations i'm shaking as i type this,OFF
86445,@user @user i remember you. my sister told me what you did to her. you are lucky she didn't call the police.,NOT
38633,@user @user lol good,NOT
95503,rubio wants doj investigation into kerry’s iran meddling http via @user,NOT
92884,@user yessir fam,NOT
70552,@user let me correct this. jeno is my soul and you are my mate skshsksk,NOT
73619,@user @user steroid girl in steroid rage,OFF
55691,@user @user @user @user @user just need to hang in strong together such actions will hand tories a life line on a plate ? without @user are going to be ripped apart come the next general election,NOT
17581,@user she is the size of a stadium,OFF
59504,1st cheeto dust cheats to get his position  then he throws paper towels to american citizens who have just been devestated by a hurrican.  next he sends no help to the victims of this latest hurricane.  claims stop kavanaugh is a great guy  now he is unclassifying docs he shouldn,NOT
18411,"@user and sarah's story, egad! the producer who's asked if he could fall for a nymphet and responds absolutely!""""",NOT
39211,@user @user serena was outplayed &amp; acted like a spoiled brat. she is not above the rules,OFF
39719,@user she ran are holding an assault rifle and calling for gun control. my may be moving left but not that far,NOT
95701,@user just know that she is in a better place,NOT
58967,@user @user @user haha 'affordable' homes. new flats cost minimum 120k in south glasgow. how is that affordable when our pay rises are stagnant!?,NOT
79620,@user @user @user @user @user @user @user @user @user @user @user man...can't believe we've lost these 2 as of recently. 2 most iconic actors of the 70s. http,NOT
30910,@user she has no record on gun control. no thanks.,NOT
33631,@user or bite it off. transition complete,NOT
63140,@user @user sending commiserations to you for those cardinal losses with this brioche cinnamon roll picture. http,OFF
28727,@user @user if your party ever wants to be taken seriously they need to call off &amp; defund violent liberals antifa with their kkk hoods beating up strangers they know nothing about. either you care about human life &amp; all these causes or you have people beat up. you can't have it both ways.,NOT
12887,@user bull shit...  stop putting words in people’s mouths.,OFF
99793,5 reasons gun control in the united states is a lost cause http http,NOT
90415,@user what about antifa? no one would have died if antifa hadn’t showed up without a permit,NOT
43724,... and she is in the process of removing the status  he and she new status coming soon hp life,NOT
49816,@user why do all crazy liberals have crazy eyes? lol http,OFF
42532,@user i still want him to fuck my pussy with a rake. http,OFF
65019,twitter purge documentation  check mark button am i the only 1 who gains 50 followers then loses75 followers daily pouting face  stop twitter censorship of conservatives http,NOT
88056,@user denial stage. almost at admission,NOT
23832,@user its okay but you are the emo too i'm not  look to your icon and username just look,NOT
78004,@user until its your ass in the hot seat  walk away wwg1wga pizza gate q a non hivites maga eagle one to want a @user @user  .,OFF
20654,@user texas race is no race. believe it liberals!,NOT
76900,@user yeah but he painted a cat once so he is good,NOT
89257,@user who the fuck are you?,OFF
49656,@user anyone is a target for the leftist liberals. goal? decent god-fearing conservatives will pass on gov service! result? the country is harmed! congrats to liberals - your antifa anti-america blossoms!,OFF
34823,@user @user i would love more information about joining the dukin donuts division of antifa.,NOT
65617,@user i have adopted a pet from you about 5 yrs ago. she is still with me and her daughter is still with my friends. her name was nina but i changed it to onna. a truly amazing little girl guite the grandmother attitude. i love her so much. i believe she saved me. : ),NOT
52603,@user @user saw u on hannity last night. want u to know i love your dad and know everything he has sacrificed for us. he is to me the greatest president in my lifetime and in modern history. i so wish i could tell him. i would probably ugly cry though. he is a godsend to this country.,NOT
48221,"@user but sis paul mccartney loves venezuela's dictator, iran's leader, syrian president,"" putin and other leaders who rule with terror.  he only has bad things to say about our beloved president donald j. trump!  go figure? @user @user @user",OFF
53966,@user any texan that would grant automatic citizenship to illegal immigrants should never be elected.,OFF
40777,@user actually maga spends atleast $40 2 times a yr on @user shoes ..libnuts just put the same pair in the dishwasher every 6 months.,NOT
34244,a new bill aims to send masked antifa activists to jail for 15 years @user http  40 years!!!!!!,NOT
99261,@user @user everything in order other than the claim that the conservatives are the party of business.,NOT
72175,@user many thinking conservatives know brexit will be a disaster &amp; will not quietly follow you over a cliff. you have not secured a deal &amp; it is looking unlikely without major concessions. no deal not an option. may might have to go for referendum or gen election. so don't talk to soon,NOT
55606,"&lt;because you are my 현재&gt; because you are my 현재, so i'll cherish every moment with you. you are my past, present and my future."" still trying my utmost to collect his postcard :(  link: http happy hyun jae day  believe hyun jae day  http",NOT
88646,@user @user @user you are flawed by looking at a large problem through a narrow lens.,OFF
83152,"@user @user her loss had nothing to do with race or with her being a woman. she is probably the greatest woman tennis player of all time. she has also, always been a temperamental, pampered multi-millionaire, and a sore loser. serena, you have a great life. please stop bullying people.""""",NOT
13683,@user @user it's a trap. conservatives know as soon as they go public they're on the termination list.,OFF
50250,@user @user she is gorgeous.,NOT
86405,@user @user she is a activist a women’s me too movement whackadoodle.,NOT
86962,@user @user she is just spewing sh*t bernie's robot what a lie they will say &amp; do anything and what she is going to do for district 14 not a da*n thing socialism don't work that way they suck all up.,OFF
10852,@user are leos okay with their home addresses being passed out to any antifa who attend a few dsa meets?,NOT
46241,@user @user @user @user @user @user @user @user @user army of god?????? you have no concept of who god is. you are army of hate,NOT
65812,@user so much to unpack in this thread. bones...beau....sid looks so good.....fire whoever took the photos you deserve better...you are beautiful.,NOT
66458,@user fuck  weary face  i didn’t realize it until i got on and finally played it again,NOT
29070,@user @user @user @user @user @user @user @user @user @user @user i don't ever want to hear conservatives wax poetic about how amazing the founders were when they were willing to throw the constitution under the bus to own the libs. conservatives don't have positions. they don't have rules. they make them and break them just to win.,NOT
69736,@user this is the kind of thing that liberals want. a totalitarian society where tweets are grounds for examinations.,NOT
26402,@user rest in pussy,OFF
99057,@user @user @user @user *accept.   i don’t hate men. i don’t hate conservatives.   i hate stupid. and i hate hypocrites. and the fact that you think being a conservative matters at all in this matter means to me that you are not so much into law and order as you think you are.,OFF
49400,@user morrow said he is shooting for the white sox series so he should be the closer. hopefully.,NOT
25346,@user keep safe. glad he is going. our daughter is at school in high point nc. school is closed thursday and friday.,NOT
40662,@user fuck the nfl,OFF
61616,@user behold all the conservatives who deliberately ignore the fact that the ok gesture used to be benign but now is co-opted by racists to signal they're down with white supremacy. much like swastikas were benign in asian countries (&amp; still are) but were co-opted &amp; ruined by nazis.,OFF
64330,@user he is a moron,OFF
51551,@user my daughter is working toward being a teacher. tell your hubby to support gun control so she gets that chance and isn’t shot at school.,NOT
87427,@user .@user is like railroad tracks - laid across the country,NOT
74804,@user guys ugly and unhinged.,OFF
93773,@user @user @user @user @user antifa came out of the old german communist party 1932. just history. that's why they wear masks. http,NOT
92615,@user you’re welcome! yo! @user and i were holding up a casual tournament watching you. good shit!,NOT
12952,@user bitch i’m in the hood serving junkies in a maybach !!!!  face with tears of joy  face_with_tears_of_joy:,OFF
63972,@user @user she hardly tweets unless its to give a shoutout to getup or antifa it seems.,NOT
73041,@user @user lock him up!  he is insane!,OFF
37633,@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user picked up some fire og today. it's really good but it's ugly as fuck. i almost passed on it but he smoked a j with me and it's fuckin fire. wish we could share a bowl my brother  victory hand  green_heart:,OFF
14935,@user hillary was sure she would be president too.,NOT
13039,@user she is saving her career,NOT
60323,@user me too is the best weapon the liberals have because there is no due process .. its all disgusting ... and woman are the ones using it as the weapon .. shameful and typical liberalism .. use emotions for their own benefit ... @user  poster child for using woman,OFF
95696,@user bono sucks,OFF
31555,@user @user ya niggas,NOT
77688,@user did you go to the south side where thousands have died? strictest gun control policies in the country and they don’t work.,OFF
82905,@user she is awesome. thanks,NOT
76920,@user @user @user @user @user @user @user @user @user @user @user wow.  delusional antifa here.  determining that someone has or has not been involved in many protests.   already judging and deciding for others.  typical facist hiding behind the term antifa.  much like jim jones.  scary.,NOT
48470,@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user followed all~! maga,NOT
24028,@user billy preston said all too well:”something from nothing leaves nothing...”,NOT
36425,@user hope they continue to crash @user,OFF
92859,@user and yet congress took away  all gun control laws when they took away article 4 sec 4 us constitution from the people     thank you congress,NOT
90176,@user @user @user that's the point you waffle faced nob goblin,NOT
89747,@user @user is anything but an independent thinker. she is a loyal party aparachnik through and through.,NOT
69319,@user i hope you are at the park.  they are playing rush,NOT
18855,@user happy birthday to hyunjea i love you you are very beautiful ... the boyz hyun jae  ,NOT
61688,@user @user conservatives are notoriously gullible. i use wanted to make sure you knew.,NOT
95573,@user @user democrats will say he shouldn't be confirmed because of it. republicans will say she is politically motivated and has no evidence to prove her claim. and a week from now we'll be right back where we were.,NOT
65139,@user @user an antifa apologist journo is now looking for a job that's all you need to know.,NOT
65948,@user @user i appreciate the self promotion tweet. great advertising and i love what @user does for the community and helps to maga the fargo lowes has a great group of people. thanks hurricane florence business hurricane season tuesday thoughts technology investments,NOT
15732,@user @user @user @user @user @user she is being realistic tho http,NOT
54620,@user what the fuck...,OFF
90905,"@user @user i wouldn't be so confident in her exclusion if i were you, if she isn't in oh well"", but if she is, you may have a lot of ""told ya so's"" by different people""",NOT
67168,@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user another great train @user picked up some new patriots. thank you for including me.,NOT
67063,@user abortion on demand - that’s what she wants!,NOT
31247,@user @user @user @user @user @user @user and the united states is 94th in murder rate.  thanks for proving that gun control is useless except for authoritarians.,NOT
47720,@user omg!  what a disaster that would be!! she is the most incompetent person,OFF
96066,happiest birthday to the greatest constitution on god's green earth!  united states  @user devil you lose again let the tribunals begin the rainmakers trump world rainmakers unite wwg1wga q a non maga. kag q828 the persistence http,NOT
76898,@user same i just want to win so i can finally have a good pc and shit post in full body in vrc,OFF
22361,@user i love that feeling that u get from going from blues to purples. the discovery of new sexy loot!,OFF
57998,@user i didn't recognize him without his antifa mask.,NOT
83547,@user @user @user oh look antifa are out to be play...op mayflower good trumps evil patriots fight q a non maga magabots digital soldiers fisa gate gitmo trump2020 drain the swamp enjoy the show lock her up  strawberry recall  @user @user @user @user wwg1wga http,NOT
69981,@user you are not a failure and an inspiration to other people,NOT
84822,@user @user insanity...just like the commies! hypocrisy the storm maga kag q a non http,NOT
11689,"@user  why isn't the basic issue of survival of the fittest"" vs ""take care of everyone"" the dems main point.  isn't this the core of all others ? gun control, wealth and income inequality, health care, entitlements, epa, glbl wrm.  most agree here http",NOT
15130,@user @user fuck those terrorists in the ass!,OFF
80635,@user this is the most ridiculous tweet i’ve read today. comparing the traitors that are the cpc to the liberals is like saying the democrats and republicans are two of the same. grasping on straws. pathetic,OFF
52098,@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user true they raided a antifa bomb factory in germany!,NOT
24323,@user http i bet.,NOT
53534,@user if the @user really want to conserve everything that is great about the uk then they really need to bury this f racking nonsense &amp; do everything possible to make us energy efficient &amp; fossil fuel free.  @user please do the right thing!  @user @user,NOT
99547,@user orourke is just one more ignorant gun control freak........don’t know what they are talking about!!!!,OFF
71099,@user hi i am tim kaine and this is my criminal antifa son thumbs up  http,NOT
16498,@user copycat,NOT
54509,@user @user @user @user fuck yeah!!!,OFF
70550,@user i always found liberals and progressives to be the spartan ones. all the socialists i knew wanted to live as well as they could afford,OFF
23308,@user @user then why the fuck did they elect him,OFF
41538,@user @user @user @user @user @user @user @user @user you said that if my speech offends someone then i should be fined/jailed.  i asked if you should be fined if you wanting gun control offended me,OFF
94545,@user this is bullshit! some crappy pop star in philly instead of the fresh prince &amp; dj jazzy jeff! all of america needs to take a knee over this,OFF
67585,"@user @user @user gawd you are missing the point so hard. yes she could have. point is she is expected too. the responsibility lies solely on the woman in our culture. the man is not berated for his actions. the woman is. listen to you silly girl"" you are part of that culture.""",OFF
87451,@user you are a bloody demon you don’t need to summons one,OFF
79346,@user this is why i am voting for senator bill nelson and all other democrats in florida to make our state healthy and clean. gun control laws changed. climate change under control for florida. please vote!,NOT
14968,@user @user i agree with you catherine. gun control laws is the main solution of this problem. 102/23879,NOT
91356,@user @user @user @user @user outside of antifa. all could be supported. no one wants to tear down the military.,NOT
